season,team,player_0,player_1,player_2,player_3,missing_position,target_player
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,624.0,807.0,4,924.0
0.0,27.0,100.0,598.0,624.0,807.0,4,924.0
0.0,27.0,100.0,598.0,624.0,807.0,4,924.0
0.0,27.0,414.0,598.0,624.0,664.0,4,902.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,427.0,598.0,807.0,902.0,4,924.0
0.0,27.0,100.0,598.0,664.0,902.0,4,924.0
0.0,27.0,100.0,598.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,598.0,807.0,902.0,4,924.0
0.0,27.0,100.0,598.0,664.0,807.0,4,902.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,100.0,807.0,902.0,4,924.0
0.0,27.0,33.0,598.0,807.0,902.0,4,924.0
0.0,27.0,100.0,427.0,598.0,664.0,4,924.0
0.0,28.0,389.0,444.0,685.0,971.0,4,1036.0
0.0,28.0,416.0,444.0,538.0,919.0,4,971.0
0.0,28.0,416.0,538.0,890.0,919.0,4,971.0
0.0,28.0,389.0,444.0,538.0,971.0,4,1036.0
0.0,28.0,416.0,538.0,685.0,890.0,4,971.0
0.0,28.0,416.0,538.0,685.0,890.0,4,971.0
0.0,28.0,416.0,444.0,685.0,890.0,4,971.0
0.0,28.0,416.0,444.0,685.0,890.0,4,971.0
