season,team,player_0,player_1,player_2,player_3,missing_position,target_player
4.0,8.0,74.0,136.0,151.0,747.0,4,905.0
4.0,8.0,12.0,74.0,136.0,151.0,4,905.0
4.0,8.0,12.0,74.0,136.0,699.0,4,984.0
4.0,8.0,12.0,136.0,400.0,699.0,4,984.0
4.0,8.0,12.0,74.0,151.0,400.0,4,747.0
4.0,8.0,74.0,136.0,151.0,747.0,4,984.0
4.0,8.0,74.0,136.0,151.0,747.0,4,984.0
4.0,8.0,74.0,136.0,151.0,699.0,4,984.0
4.0,8.0,12.0,74.0,136.0,151.0,4,747.0
4.0,8.0,12.0,74.0,400.0,905.0,4,984.0
4.0,8.0,74.0,346.0,827.0,905.0,4,984.0
4.0,11.0,580.0,602.0,638.0,895.0,4,1031.0
4.0,11.0,103.0,150.0,580.0,602.0,4,638.0
4.0,11.0,1.0,150.0,173.0,188.0,4,520.0
4.0,11.0,1.0,150.0,173.0,188.0,4,520.0
4.0,11.0,1.0,173.0,580.0,895.0,4,1031.0
4.0,11.0,580.0,602.0,638.0,895.0,4,1031.0
4.0,11.0,580.0,602.0,638.0,895.0,4,1031.0
4.0,11.0,1.0,103.0,580.0,638.0,4,895.0
4.0,11.0,103.0,150.0,188.0,602.0,4,638.0
4.0,11.0,1.0,150.0,173.0,188.0,4,638.0
4.0,11.0,1.0,150.0,173.0,580.0,4,638.0
4.0,8.0,74.0,136.0,151.0,346.0,4,905.0
4.0,8.0,74.0,136.0,151.0,346.0,4,905.0
4.0,8.0,12.0,74.0,400.0,905.0,4,984.0
4.0,8.0,12.0,74.0,346.0,905.0,4,984.0
4.0,8.0,12.0,74.0,346.0,905.0,4,984.0
4.0,8.0,12.0,74.0,136.0,151.0,4,346.0
4.0,8.0,12.0,74.0,136.0,151.0,4,984.0
4.0,8.0,12.0,136.0,151.0,400.0,4,984.0
4.0,8.0,12.0,136.0,151.0,400.0,4,984.0
4.0,8.0,12.0,74.0,136.0,400.0,4,984.0
4.0,8.0,74.0,136.0,151.0,699.0,4,905.0
4.0,8.0,12.0,136.0,400.0,905.0,4,984.0
4.0,8.0,12.0,74.0,400.0,905.0,4,984.0
4.0,8.0,12.0,74.0,136.0,151.0,4,699.0
4.0,8.0,12.0,74.0,136.0,151.0,4,699.0
4.0,8.0,74.0,136.0,151.0,699.0,4,905.0
4.0,8.0,12.0,74.0,136.0,151.0,4,699.0
4.0,8.0,12.0,136.0,151.0,400.0,4,699.0
4.0,8.0,12.0,74.0,136.0,400.0,4,984.0
4.0,7.0,112.0,137.0,279.0,396.0,4,902.0
4.0,7.0,112.0,137.0,451.0,455.0,4,902.0
4.0,7.0,137.0,277.0,451.0,455.0,4,994.0
4.0,7.0,137.0,277.0,451.0,455.0,4,994.0
4.0,7.0,137.0,396.0,451.0,902.0,4,994.0
4.0,7.0,137.0,277.0,451.0,455.0,4,902.0
4.0,4.0,126.0,487.0,601.0,768.0,4,853.0
4.0,4.0,259.0,601.0,646.0,768.0,4,936.0
4.0,4.0,259.0,487.0,601.0,646.0,4,936.0
4.0,4.0,259.0,487.0,601.0,646.0,4,936.0
4.0,4.0,259.0,487.0,561.0,646.0,4,936.0
4.0,4.0,259.0,487.0,561.0,646.0,4,936.0
4.0,4.0,259.0,487.0,561.0,646.0,4,936.0
4.0,4.0,259.0,487.0,601.0,853.0,4,936.0
4.0,4.0,259.0,487.0,561.0,601.0,4,646.0
4.0,12.0,216.0,230.0,531.0,715.0,4,856.0
4.0,12.0,111.0,216.0,230.0,531.0,4,856.0
4.0,12.0,111.0,230.0,788.0,856.0,4,986.0
4.0,12.0,111.0,230.0,788.0,856.0,4,986.0
4.0,12.0,111.0,216.0,856.0,933.0,4,986.0
4.0,12.0,216.0,230.0,531.0,715.0,4,986.0
4.0,12.0,216.0,230.0,531.0,715.0,4,856.0
4.0,12.0,216.0,230.0,531.0,715.0,4,856.0
4.0,12.0,111.0,531.0,715.0,933.0,4,986.0
4.0,12.0,111.0,531.0,715.0,933.0,4,986.0
4.0,12.0,111.0,230.0,531.0,788.0,4,910.0
4.0,12.0,111.0,230.0,788.0,910.0,4,986.0
4.0,8.0,74.0,136.0,151.0,747.0,4,905.0
4.0,8.0,12.0,74.0,136.0,151.0,4,400.0
4.0,8.0,12.0,136.0,346.0,400.0,4,984.0
4.0,8.0,136.0,346.0,400.0,747.0,4,984.0
4.0,8.0,136.0,346.0,400.0,747.0,4,984.0
4.0,8.0,74.0,136.0,151.0,747.0,4,905.0
4.0,8.0,12.0,136.0,151.0,400.0,4,747.0
4.0,8.0,12.0,136.0,151.0,346.0,4,400.0
4.0,8.0,12.0,136.0,346.0,400.0,4,984.0
4.0,8.0,12.0,74.0,346.0,400.0,4,984.0
4.0,8.0,74.0,136.0,400.0,747.0,4,984.0
4.0,27.0,146.0,363.0,380.0,453.0,4,924.0
4.0,27.0,146.0,363.0,380.0,453.0,4,924.0
4.0,27.0,146.0,363.0,380.0,453.0,4,924.0
4.0,27.0,146.0,363.0,380.0,453.0,4,924.0
4.0,27.0,146.0,363.0,373.0,453.0,4,924.0
4.0,27.0,146.0,373.0,453.0,527.0,4,924.0
4.0,27.0,359.0,373.0,380.0,439.0,4,527.0
4.0,27.0,146.0,359.0,373.0,380.0,4,527.0
4.0,27.0,146.0,373.0,380.0,527.0,4,924.0
4.0,8.0,74.0,136.0,151.0,747.0,4,905.0
4.0,8.0,12.0,136.0,151.0,346.0,4,905.0
4.0,8.0,12.0,74.0,346.0,905.0,4,984.0
4.0,8.0,12.0,74.0,346.0,905.0,4,984.0
4.0,8.0,74.0,346.0,747.0,905.0,4,984.0
4.0,8.0,74.0,136.0,151.0,905.0,4,984.0
4.0,8.0,74.0,136.0,151.0,747.0,4,905.0
4.0,8.0,12.0,136.0,151.0,346.0,4,747.0
4.0,8.0,12.0,136.0,151.0,346.0,4,905.0
4.0,28.0,41.0,608.0,665.0,754.0,4,1016.0
4.0,28.0,71.0,218.0,608.0,754.0,4,859.0
4.0,28.0,71.0,218.0,608.0,859.0,4,1016.0
4.0,28.0,41.0,218.0,665.0,859.0,4,1016.0
4.0,28.0,41.0,218.0,665.0,754.0,4,1016.0
4.0,28.0,41.0,218.0,608.0,754.0,4,1016.0
4.0,28.0,41.0,608.0,665.0,754.0,4,1016.0
4.0,28.0,41.0,608.0,665.0,754.0,4,1016.0
4.0,28.0,41.0,218.0,665.0,859.0,4,1016.0
4.0,28.0,41.0,608.0,665.0,754.0,4,859.0
4.0,28.0,41.0,608.0,665.0,754.0,4,859.0
4.0,28.0,41.0,608.0,665.0,859.0,4,1016.0
4.0,8.0,12.0,136.0,151.0,400.0,4,747.0
4.0,8.0,12.0,136.0,400.0,699.0,4,984.0
4.0,8.0,12.0,346.0,400.0,699.0,4,984.0
4.0,8.0,74.0,136.0,151.0,747.0,4,984.0
4.0,8.0,74.0,136.0,151.0,747.0,4,905.0
4.0,8.0,12.0,151.0,346.0,400.0,4,699.0
4.0,8.0,12.0,346.0,400.0,699.0,4,984.0
4.0,8.0,12.0,136.0,151.0,699.0,4,984.0
4.0,10.0,52.0,211.0,285.0,731.0,4,918.0
4.0,10.0,460.0,731.0,826.0,843.0,4,918.0
4.0,10.0,285.0,460.0,731.0,843.0,4,918.0
4.0,10.0,52.0,211.0,285.0,731.0,4,918.0
4.0,10.0,211.0,285.0,472.0,826.0,4,918.0
4.0,10.0,211.0,285.0,472.0,731.0,4,826.0
4.0,8.0,74.0,136.0,747.0,905.0,4,984.0
4.0,8.0,12.0,57.0,153.0,346.0,4,400.0
4.0,8.0,74.0,136.0,153.0,346.0,4,984.0
4.0,8.0,74.0,136.0,747.0,905.0,4,984.0
4.0,8.0,12.0,57.0,136.0,153.0,4,400.0
4.0,8.0,12.0,57.0,74.0,153.0,4,400.0
4.0,8.0,74.0,136.0,400.0,747.0,4,984.0
4.0,8.0,74.0,136.0,151.0,747.0,4,905.0
4.0,8.0,74.0,151.0,346.0,747.0,4,905.0
4.0,8.0,12.0,153.0,346.0,400.0,4,984.0
4.0,8.0,74.0,151.0,346.0,747.0,4,984.0
4.0,8.0,74.0,151.0,400.0,747.0,4,984.0
4.0,8.0,74.0,151.0,400.0,747.0,4,905.0
4.0,8.0,12.0,74.0,400.0,747.0,4,984.0
4.0,8.0,12.0,74.0,136.0,151.0,4,747.0
4.0,8.0,12.0,136.0,151.0,153.0,4,400.0
4.0,8.0,12.0,74.0,400.0,747.0,4,984.0
4.0,8.0,74.0,136.0,151.0,747.0,4,905.0
4.0,8.0,74.0,136.0,151.0,153.0,4,400.0
4.0,8.0,12.0,74.0,151.0,153.0,4,400.0
4.0,8.0,12.0,74.0,153.0,400.0,4,984.0
4.0,8.0,12.0,151.0,153.0,400.0,4,984.0
4.0,8.0,12.0,74.0,151.0,400.0,4,747.0
4.0,8.0,74.0,136.0,151.0,747.0,4,905.0
4.0,8.0,12.0,136.0,153.0,400.0,4,984.0
4.0,8.0,12.0,153.0,346.0,400.0,4,984.0
4.0,8.0,74.0,136.0,151.0,747.0,4,905.0
4.0,8.0,12.0,136.0,153.0,400.0,4,984.0
4.0,8.0,12.0,136.0,153.0,400.0,4,984.0
4.0,8.0,12.0,74.0,400.0,747.0,4,984.0
4.0,8.0,12.0,74.0,151.0,400.0,4,747.0
4.0,8.0,74.0,136.0,151.0,747.0,4,905.0
4.0,8.0,12.0,74.0,136.0,151.0,4,747.0
4.0,8.0,12.0,346.0,400.0,699.0,4,984.0
4.0,8.0,12.0,346.0,400.0,699.0,4,984.0
4.0,8.0,12.0,346.0,400.0,747.0,4,984.0
4.0,8.0,12.0,74.0,400.0,747.0,4,984.0
4.0,1.0,577.0,790.0,808.0,820.0,4,898.0
4.0,1.0,577.0,790.0,808.0,820.0,4,898.0
4.0,1.0,356.0,682.0,790.0,808.0,4,898.0
4.0,1.0,356.0,577.0,790.0,808.0,4,820.0
4.0,1.0,356.0,577.0,740.0,790.0,4,820.0
4.0,1.0,356.0,682.0,790.0,808.0,4,887.0
4.0,1.0,356.0,682.0,740.0,790.0,4,887.0
4.0,1.0,356.0,682.0,740.0,790.0,4,887.0
4.0,1.0,78.0,640.0,682.0,740.0,4,1008.0
4.0,32.0,34.0,44.0,241.0,484.0,4,911.0
4.0,32.0,34.0,241.0,302.0,484.0,4,911.0
4.0,32.0,34.0,241.0,302.0,624.0,4,911.0
4.0,32.0,44.0,302.0,624.0,627.0,4,911.0
4.0,32.0,34.0,44.0,241.0,624.0,4,627.0
4.0,32.0,302.0,539.0,624.0,627.0,4,911.0
4.0,32.0,44.0,484.0,539.0,627.0,4,911.0
4.0,32.0,44.0,241.0,484.0,539.0,4,627.0
4.0,32.0,34.0,44.0,241.0,624.0,4,911.0
4.0,32.0,44.0,539.0,624.0,627.0,4,911.0
4.0,23.0,33.0,215.0,613.0,822.0,4,1027.0
4.0,23.0,33.0,822.0,855.0,959.0,4,1027.0
4.0,23.0,33.0,822.0,855.0,959.0,4,1027.0
4.0,23.0,613.0,822.0,855.0,903.0,4,959.0
4.0,23.0,33.0,215.0,613.0,822.0,4,855.0
4.0,23.0,33.0,613.0,822.0,959.0,4,1027.0
4.0,23.0,33.0,613.0,822.0,959.0,4,1027.0
4.0,23.0,33.0,613.0,822.0,959.0,4,1027.0
4.0,23.0,215.0,613.0,822.0,855.0,4,1027.0
4.0,23.0,33.0,215.0,613.0,822.0,4,1027.0
4.0,8.0,74.0,136.0,747.0,905.0,4,984.0
4.0,8.0,12.0,136.0,400.0,699.0,4,984.0
4.0,8.0,12.0,57.0,136.0,400.0,4,699.0
4.0,8.0,12.0,74.0,400.0,747.0,4,984.0
4.0,8.0,12.0,74.0,136.0,747.0,4,984.0
4.0,8.0,12.0,74.0,136.0,747.0,4,984.0
4.0,8.0,74.0,136.0,747.0,905.0,4,984.0
4.0,8.0,12.0,136.0,400.0,905.0,4,984.0
4.0,8.0,12.0,57.0,74.0,400.0,4,905.0
4.0,8.0,12.0,57.0,74.0,400.0,4,905.0
4.0,8.0,57.0,74.0,136.0,400.0,4,747.0
4.0,8.0,12.0,74.0,136.0,747.0,4,984.0
4.0,8.0,74.0,136.0,747.0,905.0,4,984.0
4.0,8.0,74.0,136.0,747.0,905.0,4,984.0
4.0,8.0,12.0,74.0,136.0,400.0,4,984.0
4.0,8.0,12.0,57.0,74.0,346.0,4,400.0
4.0,8.0,57.0,136.0,346.0,400.0,4,747.0
4.0,8.0,74.0,136.0,346.0,747.0,4,984.0
4.0,8.0,74.0,136.0,747.0,905.0,4,984.0
4.0,8.0,12.0,74.0,400.0,747.0,4,984.0
4.0,8.0,12.0,74.0,400.0,747.0,4,984.0
4.0,8.0,12.0,74.0,136.0,400.0,4,984.0
4.0,8.0,12.0,136.0,400.0,699.0,4,984.0
4.0,8.0,12.0,74.0,400.0,699.0,4,984.0
4.0,8.0,12.0,74.0,400.0,699.0,4,984.0
4.0,8.0,57.0,74.0,136.0,400.0,4,747.0
4.0,8.0,12.0,74.0,136.0,747.0,4,984.0
4.0,8.0,12.0,346.0,400.0,905.0,4,984.0
4.0,8.0,74.0,136.0,747.0,905.0,4,984.0
4.0,8.0,12.0,136.0,400.0,905.0,4,984.0
4.0,8.0,12.0,57.0,74.0,400.0,4,905.0
4.0,8.0,12.0,57.0,136.0,400.0,4,905.0
4.0,8.0,12.0,74.0,136.0,747.0,4,984.0
4.0,8.0,12.0,74.0,136.0,747.0,4,984.0
4.0,30.0,240.0,657.0,829.0,953.0,4,963.0
4.0,30.0,657.0,829.0,952.0,953.0,4,963.0
4.0,30.0,165.0,348.0,657.0,689.0,4,952.0
4.0,30.0,68.0,657.0,829.0,953.0,4,963.0
4.0,30.0,68.0,657.0,829.0,953.0,4,963.0
4.0,30.0,657.0,689.0,829.0,953.0,4,963.0
4.0,30.0,348.0,689.0,829.0,952.0,4,963.0
4.0,30.0,165.0,348.0,657.0,689.0,4,952.0
4.0,30.0,165.0,348.0,657.0,689.0,4,952.0
4.0,30.0,657.0,689.0,829.0,953.0,4,963.0
4.0,24.0,425.0,463.0,576.0,750.0,4,863.0
4.0,24.0,425.0,463.0,576.0,750.0,4,863.0
4.0,24.0,463.0,576.0,746.0,863.0,4,947.0
4.0,24.0,463.0,576.0,746.0,863.0,4,947.0
4.0,24.0,321.0,425.0,576.0,888.0,4,947.0
4.0,24.0,321.0,425.0,576.0,888.0,4,947.0
4.0,24.0,425.0,463.0,576.0,863.0,4,888.0
4.0,8.0,74.0,151.0,400.0,575.0,4,747.0
4.0,8.0,74.0,151.0,400.0,575.0,4,747.0
4.0,8.0,12.0,74.0,151.0,153.0,4,984.0
4.0,8.0,74.0,151.0,400.0,747.0,4,984.0
4.0,8.0,74.0,151.0,400.0,575.0,4,747.0
4.0,8.0,151.0,153.0,400.0,747.0,4,984.0
4.0,8.0,74.0,153.0,346.0,400.0,4,984.0
4.0,8.0,74.0,151.0,400.0,575.0,4,747.0
4.0,8.0,153.0,346.0,400.0,905.0,4,984.0
4.0,8.0,74.0,153.0,346.0,400.0,4,984.0
4.0,8.0,74.0,151.0,153.0,400.0,4,747.0
4.0,8.0,74.0,151.0,153.0,400.0,4,747.0
4.0,8.0,74.0,151.0,400.0,575.0,4,747.0
4.0,8.0,74.0,346.0,400.0,699.0,4,984.0
4.0,18.0,226.0,579.0,642.0,702.0,4,1015.0
4.0,18.0,181.0,579.0,642.0,702.0,4,758.0
4.0,18.0,579.0,642.0,702.0,758.0,4,1015.0
4.0,18.0,579.0,642.0,685.0,702.0,4,758.0
4.0,18.0,181.0,642.0,685.0,702.0,4,758.0
4.0,18.0,181.0,514.0,685.0,702.0,4,758.0
4.0,18.0,579.0,642.0,685.0,702.0,4,1015.0
4.0,18.0,579.0,642.0,685.0,702.0,4,1015.0
4.0,8.0,74.0,136.0,151.0,575.0,4,747.0
4.0,8.0,153.0,346.0,400.0,905.0,4,984.0
4.0,8.0,153.0,346.0,400.0,905.0,4,984.0
4.0,8.0,74.0,136.0,151.0,747.0,4,984.0
4.0,8.0,74.0,136.0,151.0,575.0,4,747.0
4.0,8.0,74.0,151.0,153.0,400.0,4,747.0
4.0,8.0,151.0,153.0,400.0,905.0,4,984.0
4.0,8.0,153.0,346.0,400.0,905.0,4,984.0
4.0,8.0,346.0,400.0,747.0,905.0,4,984.0
4.0,8.0,74.0,136.0,151.0,400.0,4,747.0
4.0,8.0,74.0,136.0,151.0,400.0,4,747.0
4.0,8.0,74.0,136.0,151.0,153.0,4,747.0
4.0,8.0,136.0,151.0,153.0,400.0,4,905.0
4.0,8.0,74.0,136.0,400.0,747.0,4,984.0
4.0,8.0,74.0,136.0,151.0,400.0,4,747.0
4.0,8.0,74.0,136.0,151.0,400.0,4,747.0
4.0,8.0,74.0,136.0,151.0,575.0,4,747.0
4.0,8.0,74.0,136.0,575.0,747.0,4,984.0
4.0,8.0,74.0,136.0,575.0,747.0,4,984.0
4.0,8.0,74.0,136.0,153.0,400.0,4,984.0
4.0,8.0,74.0,136.0,151.0,575.0,4,747.0
4.0,8.0,74.0,136.0,151.0,575.0,4,747.0
4.0,13.0,80.0,91.0,238.0,320.0,4,866.0
4.0,13.0,80.0,91.0,238.0,320.0,4,866.0
4.0,13.0,80.0,238.0,320.0,811.0,4,866.0
4.0,13.0,16.0,80.0,91.0,238.0,4,320.0
4.0,13.0,16.0,80.0,91.0,238.0,4,320.0
4.0,13.0,91.0,238.0,319.0,320.0,4,866.0
4.0,13.0,16.0,91.0,319.0,387.0,4,811.0
4.0,13.0,238.0,319.0,320.0,387.0,4,866.0
4.0,13.0,238.0,319.0,320.0,387.0,4,866.0
4.0,13.0,80.0,91.0,238.0,320.0,4,866.0
4.0,29.0,86.0,132.0,338.0,874.0,4,990.0
4.0,29.0,86.0,132.0,338.0,874.0,4,990.0
4.0,29.0,86.0,132.0,242.0,331.0,4,338.0
4.0,29.0,132.0,242.0,331.0,769.0,4,990.0
4.0,29.0,132.0,242.0,331.0,769.0,4,990.0
4.0,29.0,132.0,331.0,769.0,874.0,4,990.0
4.0,29.0,331.0,456.0,769.0,874.0,4,990.0
4.0,29.0,86.0,242.0,769.0,874.0,4,990.0
4.0,29.0,86.0,132.0,338.0,874.0,4,990.0
4.0,29.0,86.0,132.0,242.0,769.0,4,990.0
4.0,29.0,86.0,132.0,242.0,331.0,4,769.0
4.0,29.0,86.0,132.0,242.0,331.0,4,769.0
4.0,29.0,132.0,242.0,331.0,769.0,4,990.0
4.0,29.0,86.0,132.0,242.0,338.0,4,990.0
4.0,29.0,227.0,283.0,331.0,478.0,4,769.0
4.0,8.0,74.0,136.0,151.0,747.0,4,905.0
4.0,8.0,12.0,57.0,136.0,400.0,4,699.0
4.0,8.0,74.0,151.0,400.0,747.0,4,905.0
4.0,8.0,12.0,74.0,151.0,346.0,4,400.0
4.0,8.0,12.0,57.0,151.0,346.0,4,400.0
4.0,8.0,12.0,57.0,136.0,346.0,4,400.0
4.0,8.0,12.0,57.0,136.0,151.0,4,400.0
4.0,8.0,12.0,136.0,151.0,153.0,4,400.0
4.0,8.0,12.0,136.0,153.0,400.0,4,984.0
4.0,8.0,12.0,136.0,153.0,400.0,4,984.0
4.0,8.0,12.0,74.0,153.0,400.0,4,984.0
4.0,8.0,12.0,74.0,400.0,747.0,4,984.0
4.0,8.0,12.0,74.0,400.0,747.0,4,984.0
4.0,8.0,74.0,136.0,151.0,747.0,4,984.0
4.0,8.0,74.0,136.0,151.0,747.0,4,984.0
4.0,8.0,136.0,151.0,346.0,400.0,4,747.0
4.0,8.0,74.0,136.0,151.0,575.0,4,747.0
4.0,8.0,74.0,136.0,151.0,575.0,4,747.0
4.0,8.0,12.0,74.0,136.0,151.0,4,747.0
4.0,8.0,12.0,74.0,136.0,151.0,4,747.0
4.0,8.0,12.0,74.0,136.0,151.0,4,575.0
4.0,8.0,12.0,136.0,151.0,400.0,4,575.0
4.0,8.0,12.0,136.0,400.0,575.0,4,984.0
4.0,8.0,57.0,74.0,346.0,905.0,4,984.0
4.0,8.0,74.0,136.0,151.0,575.0,4,747.0
4.0,8.0,12.0,136.0,151.0,400.0,4,747.0
4.0,8.0,12.0,136.0,400.0,699.0,4,984.0
4.0,8.0,12.0,74.0,400.0,699.0,4,984.0
4.0,8.0,74.0,136.0,151.0,747.0,4,984.0
4.0,8.0,74.0,136.0,151.0,575.0,4,747.0
4.0,8.0,74.0,136.0,151.0,575.0,4,747.0
4.0,8.0,74.0,136.0,151.0,575.0,4,747.0
4.0,8.0,12.0,346.0,400.0,699.0,4,984.0
4.0,8.0,74.0,136.0,151.0,747.0,4,905.0
4.0,8.0,74.0,136.0,151.0,747.0,4,905.0
4.0,8.0,12.0,136.0,151.0,400.0,4,699.0
4.0,8.0,12.0,151.0,346.0,400.0,4,699.0
4.0,8.0,12.0,346.0,400.0,699.0,4,984.0
4.0,8.0,12.0,346.0,400.0,699.0,4,984.0
4.0,8.0,12.0,136.0,400.0,747.0,4,984.0
4.0,8.0,74.0,136.0,151.0,747.0,4,984.0
4.0,8.0,74.0,136.0,151.0,747.0,4,905.0
4.0,8.0,12.0,74.0,136.0,151.0,4,699.0
4.0,8.0,12.0,57.0,346.0,400.0,4,699.0
4.0,8.0,57.0,74.0,400.0,699.0,4,827.0
