game,season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,outcome
201112310LAL,2012,LAL,DEN,35,0,309,493,244,385,106,101,556,585,709,1
201112310LAL,2012,LAL,DEN,37,0,309,493,244,385,106,101,460,585,709,-1
201112310LAL,2012,LAL,DEN,40,0,309,493,114,385,106,101,460,585,709,1
201112310LAL,2012,LAL,DEN,41,309,493,114,245,385,106,101,460,585,709,-1
201112310LAL,2012,LAL,DEN,42,21,309,493,114,245,106,101,460,585,709,-1
201112310LAL,2012,LAL,DEN,43,0,21,114,235,245,106,556,253,585,655,-1
201112310LAL,2012,LAL,DEN,45,0,21,114,235,245,106,101,556,253,655,1
201201010DEN,2012,DEN,LAL,0,460,556,253,709,655,0,21,114,235,245,-1
201201010DEN,2012,DEN,LAL,3,106,460,556,253,655,0,21,114,235,245,1
201201010DEN,2012,DEN,LAL,5,106,460,534,556,655,0,21,114,235,245,1
201201010DEN,2012,DEN,LAL,8,106,101,534,556,655,21,114,235,245,426,1
201201010DEN,2012,DEN,LAL,9,106,101,534,556,655,114,244,245,385,426,-1
201201010DEN,2012,DEN,LAL,10,106,101,534,556,655,0,114,244,385,426,-1
201201010DEN,2012,DEN,LAL,11,106,101,534,585,655,493,114,244,385,426,1
201201010DEN,2012,DEN,LAL,13,106,101,534,585,655,309,493,244,385,426,-1
201201010DEN,2012,DEN,LAL,14,106,101,460,534,585,309,493,244,385,426,-1
201201010DEN,2012,DEN,LAL,15,106,101,460,253,585,309,493,244,245,385,-1
201201010DEN,2012,DEN,LAL,17,106,101,460,253,585,0,309,244,245,385,1
201201010DEN,2012,DEN,LAL,18,101,460,556,253,655,0,114,244,245,385,-1
201201010DEN,2012,DEN,LAL,20,460,556,253,709,655,0,114,244,245,385,-1
201201010DEN,2012,DEN,LAL,21,106,460,534,556,655,21,493,114,235,245,1
201201010DEN,2012,DEN,LAL,23,106,460,534,556,655,21,114,235,245,426,1
201201010DEN,2012,DEN,LAL,24,460,556,253,709,655,21,114,235,245,426,-1
201201010DEN,2012,DEN,LAL,25,460,556,253,709,655,0,21,114,235,245,-1
201201010DEN,2012,DEN,LAL,27,106,460,556,709,655,0,21,114,235,245,-1
201201010DEN,2012,DEN,LAL,31,106,101,556,709,655,493,114,235,245,385,-1
201201010DEN,2012,DEN,LAL,32,106,101,556,709,655,493,114,244,245,385,-1
201201010DEN,2012,DEN,LAL,35,106,101,556,585,709,0,309,244,385,426,-1
201201010DEN,2012,DEN,LAL,36,106,101,534,556,585,0,309,244,385,426,-1
201201010DEN,2012,DEN,LAL,38,101,460,534,253,585,0,309,244,385,426,-1
201201010DEN,2012,DEN,LAL,40,101,460,534,253,585,493,114,235,245,385,1
201201010DEN,2012,DEN,LAL,42,101,460,556,253,655,493,114,235,245,385,-1
201201010DEN,2012,DEN,LAL,43,101,460,556,253,655,0,21,114,244,245,-1
201201010DEN,2012,DEN,LAL,45,106,101,556,253,655,0,21,114,244,245,1
201201010DEN,2012,DEN,LAL,46,106,101,556,253,655,0,114,244,245,385,1
201201020DEN,2012,DEN,MIL,0,460,556,567,709,655,73,616,56,292,441,-1
201201020DEN,2012,DEN,MIL,7,106,460,534,556,655,616,56,75,771,441,-1
201201020DEN,2012,DEN,MIL,9,106,101,534,585,655,14,75,771,376,441,-1
201201020DEN,2012,DEN,MIL,11,106,101,534,462,585,14,56,75,568,376,1
201201020DEN,2012,DEN,MIL,13,106,101,534,462,585,73,14,56,568,376,-1
201201020DEN,2012,DEN,MIL,15,106,101,460,585,709,73,14,56,568,376,-1
201201020DEN,2012,DEN,MIL,17,101,460,556,585,709,73,616,56,292,376,-1
201201020DEN,2012,DEN,MIL,19,460,556,567,585,655,616,56,771,568,441,1
201201020DEN,2012,DEN,MIL,20,460,462,556,567,655,616,56,771,568,441,1
201201020DEN,2012,DEN,MIL,22,460,462,556,567,655,14,56,771,716,441,-1
201201020DEN,2012,DEN,MIL,23,101,462,556,567,655,14,56,771,716,441,-1
201201020DEN,2012,DEN,MIL,25,460,556,567,709,655,73,616,56,292,441,-1
201201020DEN,2012,DEN,MIL,30,106,460,556,567,655,73,616,56,292,441,1
201201020DEN,2012,DEN,MIL,31,106,460,556,567,655,73,14,616,292,441,-1
201201020DEN,2012,DEN,MIL,32,106,101,534,556,655,73,14,616,292,441,-1
201201020DEN,2012,DEN,MIL,34,106,101,534,556,585,73,616,56,568,441,-1
201201020DEN,2012,DEN,MIL,35,106,101,534,462,585,73,616,56,568,441,-1
201201020DEN,2012,DEN,MIL,36,106,101,534,462,585,616,56,771,568,441,1
201201020DEN,2012,DEN,MIL,37,106,101,534,462,585,616,56,771,568,376,-1
201201020DEN,2012,DEN,MIL,39,106,101,462,556,585,616,56,771,568,376,-1
201201020DEN,2012,DEN,MIL,40,106,101,462,556,585,73,616,56,568,376,-1
201201020DEN,2012,DEN,MIL,41,106,101,556,585,655,73,616,568,376,441,1
201201020DEN,2012,DEN,MIL,44,106,101,556,585,655,73,616,56,568,441,-1
201201020DEN,2012,DEN,MIL,45,106,101,460,556,655,73,616,56,568,441,-1
201201020DEN,2012,DEN,MIL,46,106,101,460,556,655,73,616,56,292,441,-1
201201040DEN,2012,DEN,SAC,0,460,556,567,709,655,67,580,48,645,656,1
201201040DEN,2012,DEN,SAC,7,460,556,567,709,655,67,573,48,645,656,1
201201040DEN,2012,DEN,SAC,9,106,101,556,585,709,677,573,779,48,645,1
201201040DEN,2012,DEN,SAC,11,106,101,534,556,585,677,573,779,48,645,-1
201201040DEN,2012,DEN,SAC,12,106,101,534,462,585,677,573,779,48,645,1
201201040DEN,2012,DEN,SAC,13,106,101,534,462,585,677,49,573,779,656,1
201201040DEN,2012,DEN,SAC,15,106,101,534,462,585,67,49,580,779,656,1
201201040DEN,2012,DEN,SAC,17,101,460,534,462,585,67,49,580,779,656,-1
201201040DEN,2012,DEN,SAC,18,101,460,534,462,585,677,779,48,645,656,-1
201201040DEN,2012,DEN,SAC,20,460,556,585,709,655,677,779,48,645,656,1
201201040DEN,2012,DEN,SAC,21,106,460,556,709,655,677,729,48,645,656,1
201201040DEN,2012,DEN,SAC,24,106,460,556,567,655,677,729,48,645,656,1
201201040DEN,2012,DEN,SAC,25,460,556,567,709,655,67,729,580,48,645,-1
201201040DEN,2012,DEN,SAC,30,101,556,567,585,709,67,729,580,48,645,1
201201040DEN,2012,DEN,SAC,32,106,101,556,567,585,677,729,573,48,645,1
201201040DEN,2012,DEN,SAC,34,106,101,534,585,655,677,729,573,779,656,1
201201040DEN,2012,DEN,SAC,37,106,101,534,585,655,677,729,573,779,645,1
201201040DEN,2012,DEN,SAC,39,534,462,773,585,655,67,729,573,779,645,1
201201040DEN,2012,DEN,SAC,41,534,462,609,773,585,67,729,580,779,645,-1
201201040DEN,2012,DEN,SAC,43,462,609,773,567,585,67,729,580,779,379,-1
201201040DEN,2012,DEN,SAC,44,462,609,773,567,585,677,729,580,779,379,1
201201060NOH,2012,NOH,DEN,0,670,11,35,26,498,460,556,253,709,655,-1
201201060NOH,2012,NOH,DEN,7,471,11,35,26,498,106,101,460,556,253,-1
201201060NOH,2012,NOH,DEN,9,471,11,26,483,498,106,101,534,556,585,-1
201201060NOH,2012,NOH,DEN,10,471,11,688,483,498,106,101,534,556,585,-1
201201060NOH,2012,NOH,DEN,12,471,688,26,483,498,106,101,534,585,655,-1
201201060NOH,2012,NOH,DEN,15,35,688,26,483,593,106,101,253,585,655,-1
201201060NOH,2012,NOH,DEN,16,35,688,26,483,593,460,556,253,585,655,-1
201201060NOH,2012,NOH,DEN,18,35,688,26,483,498,460,556,253,585,655,-1
201201060NOH,2012,NOH,DEN,19,670,11,688,483,498,460,556,253,585,655,-1
201201060NOH,2012,NOH,DEN,21,670,11,26,483,498,106,101,460,556,655,-1
201201060NOH,2012,NOH,DEN,23,670,11,26,483,498,106,101,460,556,567,-1
201201060NOH,2012,NOH,DEN,25,670,11,35,26,498,460,556,253,709,655,-1
201201060NOH,2012,NOH,DEN,32,471,35,688,26,483,106,101,460,556,253,-1
201201060NOH,2012,NOH,DEN,35,471,11,688,483,498,106,101,460,556,567,-1
201201060NOH,2012,NOH,DEN,37,670,471,11,688,498,106,101,556,567,585,-1
201201060NOH,2012,NOH,DEN,38,670,471,11,26,498,106,101,567,585,655,-1
201201060NOH,2012,NOH,DEN,39,471,35,688,26,498,106,101,567,585,655,-1
201201060NOH,2012,NOH,DEN,42,471,35,688,26,498,101,556,567,585,655,-1
201201060NOH,2012,NOH,DEN,43,471,35,688,26,498,101,460,556,567,655,-1
201201060NOH,2012,NOH,DEN,46,471,35,688,26,593,101,460,556,567,655,-1
201201070SAS,2012,SAS,DEN,0,613,667,380,377,424,460,556,567,709,655,1
201201070SAS,2012,SAS,DEN,6,630,613,380,377,424,460,556,567,709,655,1
201201070SAS,2012,SAS,DEN,8,630,613,380,377,424,106,101,460,585,709,-1
201201070SAS,2012,SAS,DEN,9,630,732,259,416,708,106,101,460,534,585,1
201201070SAS,2012,SAS,DEN,12,630,732,259,416,708,106,101,534,556,585,1
201201070SAS,2012,SAS,DEN,14,630,732,259,416,708,106,101,556,585,655,1
201201070SAS,2012,SAS,DEN,16,630,613,380,416,708,106,460,556,585,655,-1
201201070SAS,2012,SAS,DEN,19,613,667,732,380,416,460,462,556,585,655,-1
201201070SAS,2012,SAS,DEN,21,613,667,732,380,424,460,462,556,585,655,-1
201201070SAS,2012,SAS,DEN,22,630,613,667,380,424,460,462,556,585,655,1
201201070SAS,2012,SAS,DEN,25,613,667,380,377,424,101,460,556,709,655,-1
201201070SAS,2012,SAS,DEN,30,630,613,380,377,424,101,460,556,709,655,-1
201201070SAS,2012,SAS,DEN,33,630,732,416,708,377,106,101,556,585,709,-1
201201070SAS,2012,SAS,DEN,34,630,686,732,416,708,106,101,556,585,709,1
201201070SAS,2012,SAS,DEN,35,630,686,732,416,708,106,101,462,556,585,1
201201070SAS,2012,SAS,DEN,36,630,686,732,416,708,106,101,460,462,585,-1
201201070SAS,2012,SAS,DEN,37,630,686,732,708,424,106,460,462,585,655,-1
201201070SAS,2012,SAS,DEN,38,630,732,380,708,424,106,460,462,585,655,1
201201070SAS,2012,SAS,DEN,40,630,732,380,708,424,106,460,556,585,655,-1
201201070SAS,2012,SAS,DEN,41,630,667,380,377,424,106,460,556,585,655,-1
201201070SAS,2012,SAS,DEN,43,630,613,380,416,424,106,460,556,585,655,1
201201070SAS,2012,SAS,DEN,44,630,613,380,416,424,106,101,460,556,655,-1
201201090DEN,2012,DEN,NOH,0,460,556,253,709,655,670,11,35,26,498,-1
201201090DEN,2012,DEN,NOH,5,460,556,253,709,655,670,471,11,26,498,1
201201090DEN,2012,DEN,NOH,7,106,460,556,253,655,670,471,11,688,498,-1
201201090DEN,2012,DEN,NOH,10,106,534,556,585,655,471,11,614,688,498,-1
201201090DEN,2012,DEN,NOH,11,106,101,534,556,585,471,11,614,688,498,-1
201201090DEN,2012,DEN,NOH,13,106,101,534,556,585,670,471,614,35,688,-1
201201090DEN,2012,DEN,NOH,14,106,101,462,253,585,670,471,614,35,688,-1
201201090DEN,2012,DEN,NOH,15,106,101,462,253,585,670,471,35,688,26,-1
201201090DEN,2012,DEN,NOH,17,101,462,556,253,585,670,471,35,26,498,1
201201090DEN,2012,DEN,NOH,18,101,460,556,253,655,670,471,35,26,498,-1
201201090DEN,2012,DEN,NOH,20,101,460,556,253,655,471,756,614,768,26,-1
201201090DEN,2012,DEN,NOH,22,101,460,556,709,655,471,756,614,768,26,-1
201201090DEN,2012,DEN,NOH,23,101,460,556,709,655,670,471,756,768,26,1
201201090DEN,2012,DEN,NOH,25,101,460,556,253,709,670,11,35,26,498,-1
201201090DEN,2012,DEN,NOH,27,101,460,556,253,655,670,11,35,26,498,1
201201090DEN,2012,DEN,NOH,31,460,556,253,585,655,670,471,35,26,498,-1
201201090DEN,2012,DEN,NOH,33,106,556,567,585,655,471,756,614,35,26,-1
201201090DEN,2012,DEN,NOH,36,106,556,567,585,655,471,756,11,614,688,-1
201201090DEN,2012,DEN,NOH,37,106,460,567,585,655,471,756,11,614,688,-1
201201090DEN,2012,DEN,NOH,39,106,101,460,567,585,471,11,614,26,498,1
201201090DEN,2012,DEN,NOH,42,101,460,253,585,655,471,11,614,26,498,-1
201201090DEN,2012,DEN,NOH,43,460,556,253,585,655,471,11,614,26,498,-1
201201090DEN,2012,DEN,NOH,45,460,556,253,585,655,471,614,35,26,498,1
201201090DEN,2012,DEN,NOH,46,460,462,556,253,655,471,756,614,35,26,-1
201201110DEN,2012,DEN,NJN,0,101,460,556,253,709,550,150,90,271,765,-1
201201110DEN,2012,DEN,NJN,7,101,460,556,253,709,550,150,325,407,265,-1
201201110DEN,2012,DEN,NJN,8,106,101,460,556,253,550,150,325,407,265,1
201201110DEN,2012,DEN,NJN,9,106,101,556,253,585,550,150,325,407,265,1
201201110DEN,2012,DEN,NJN,10,106,101,534,556,585,550,4,271,765,265,-1
201201110DEN,2012,DEN,NJN,11,106,534,556,772,585,550,4,271,765,265,-1
201201110DEN,2012,DEN,NJN,14,106,534,556,772,585,550,150,90,4,271,-1
201201110DEN,2012,DEN,NJN,15,106,534,462,772,585,550,150,4,271,325,1
201201110DEN,2012,DEN,NJN,17,106,101,534,462,585,550,150,4,271,265,1
201201110DEN,2012,DEN,NJN,18,106,101,462,253,585,550,150,271,765,265,-1
201201110DEN,2012,DEN,NJN,19,101,460,462,253,585,550,150,765,407,265,1
201201110DEN,2012,DEN,NJN,20,101,460,462,556,253,550,150,765,407,265,-1
201201110DEN,2012,DEN,NJN,22,101,460,462,556,253,150,90,765,407,650,1
201201110DEN,2012,DEN,NJN,25,101,460,556,253,709,550,150,271,765,325,-1
201201110DEN,2012,DEN,NJN,31,106,101,460,534,556,550,150,271,765,325,-1
201201110DEN,2012,DEN,NJN,32,106,101,460,534,556,550,150,271,407,650,1
201201110DEN,2012,DEN,NJN,33,106,101,460,534,556,550,150,407,265,650,-1
201201110DEN,2012,DEN,NJN,34,106,101,534,556,585,550,4,407,265,650,1
201201110DEN,2012,DEN,NJN,35,106,534,462,556,585,4,765,407,265,650,-1
201201110DEN,2012,DEN,NJN,37,106,534,462,556,585,150,4,271,765,407,-1
201201110DEN,2012,DEN,NJN,38,106,101,534,462,585,150,4,271,765,407,-1
201201110DEN,2012,DEN,NJN,40,106,101,460,534,585,150,4,271,765,407,1
201201110DEN,2012,DEN,NJN,41,106,101,460,534,585,550,4,271,765,407,1
201201110DEN,2012,DEN,NJN,43,106,101,460,253,585,550,4,271,765,407,-1
201201110DEN,2012,DEN,NJN,44,106,101,460,253,585,550,150,4,271,407,-1
201201110DEN,2012,DEN,NJN,46,106,101,460,253,585,550,4,271,407,650,-1
201201130DEN,2012,DEN,MIA,0,460,556,253,709,655,168,130,506,355,575,1
201201130DEN,2012,DEN,MIA,6,556,253,585,709,655,168,130,506,355,575,1
201201130DEN,2012,DEN,MIA,9,106,101,556,585,709,725,355,575,286,417,1
201201130DEN,2012,DEN,MIA,11,106,101,556,585,709,725,355,783,286,417,-1
201201130DEN,2012,DEN,MIA,12,106,101,556,253,585,725,355,783,286,417,-1
201201130DEN,2012,DEN,MIA,13,106,101,462,253,585,168,130,783,286,417,-1
201201130DEN,2012,DEN,MIA,15,101,462,253,585,655,168,130,783,286,417,-1
201201130DEN,2012,DEN,MIA,17,101,460,556,253,655,168,130,783,286,417,-1
201201130DEN,2012,DEN,MIA,19,460,556,253,709,655,168,725,355,575,801,1
201201130DEN,2012,DEN,MIA,23,101,462,556,585,709,725,355,575,801,417,-1
201201130DEN,2012,DEN,MIA,24,101,462,556,585,709,168,130,355,575,417,-1
201201130DEN,2012,DEN,MIA,25,101,462,556,585,709,168,725,130,355,575,1
201201130DEN,2012,DEN,MIA,26,460,556,253,709,655,168,725,130,355,575,-1
201201130DEN,2012,DEN,MIA,30,106,460,556,709,655,168,130,355,575,417,1
201201130DEN,2012,DEN,MIA,32,106,460,556,709,655,168,355,575,286,417,1
201201130DEN,2012,DEN,MIA,33,106,101,460,253,585,725,355,783,286,417,1
201201130DEN,2012,DEN,MIA,36,106,101,462,253,585,168,355,783,286,417,1
201201130DEN,2012,DEN,MIA,37,106,101,462,253,585,168,130,783,286,417,1
201201130DEN,2012,DEN,MIA,39,106,101,462,253,585,168,130,355,783,417,-1
201201130DEN,2012,DEN,MIA,40,106,101,462,253,585,168,130,355,575,417,-1
201201130DEN,2012,DEN,MIA,41,106,101,253,585,655,168,130,355,286,417,1
201201130DEN,2012,DEN,MIA,42,101,556,253,585,655,168,355,575,286,417,1
201201130DEN,2012,DEN,MIA,44,101,556,253,585,655,168,355,575,783,286,-1
201201130DEN,2012,DEN,MIA,46,101,556,253,585,655,8,575,788,783,801,-1
201201150DEN,2012,DEN,UTA,0,460,556,253,709,655,32,50,699,326,322,1
201201150DEN,2012,DEN,UTA,8,106,460,556,253,655,32,19,50,326,322,-1
201201150DEN,2012,DEN,UTA,9,106,101,585,709,655,733,19,678,124,326,-1
201201150DEN,2012,DEN,UTA,12,106,101,534,585,655,733,19,678,124,752,-1
201201150DEN,2012,DEN,UTA,13,106,101,534,462,585,733,19,678,124,752,-1
201201150DEN,2012,DEN,UTA,15,106,101,534,462,585,733,678,124,752,699,-1
201201150DEN,2012,DEN,UTA,18,101,462,556,253,585,32,733,124,699,326,1
201201150DEN,2012,DEN,UTA,20,101,460,556,253,655,32,50,699,326,322,1
201201150DEN,2012,DEN,UTA,21,460,556,253,709,655,32,50,699,326,322,-1
201201150DEN,2012,DEN,UTA,23,460,556,253,709,655,32,50,752,699,322,-1
201201150DEN,2012,DEN,UTA,26,460,556,253,709,655,32,50,699,326,322,1
201201150DEN,2012,DEN,UTA,28,460,462,253,709,655,32,50,699,326,322,-1
201201150DEN,2012,DEN,UTA,31,106,101,462,253,655,32,124,699,326,322,-1
201201150DEN,2012,DEN,UTA,32,106,101,462,253,655,124,752,699,326,322,-1
201201150DEN,2012,DEN,UTA,33,106,101,462,253,655,32,733,19,124,710,1
201201150DEN,2012,DEN,UTA,34,106,101,460,534,462,32,733,19,124,710,-1
201201150DEN,2012,DEN,UTA,35,106,101,460,462,567,32,733,19,124,710,-1
201201150DEN,2012,DEN,UTA,37,106,101,556,253,655,32,733,19,124,710,-1
201201150DEN,2012,DEN,UTA,39,106,101,556,253,655,32,733,19,124,326,-1
201201150DEN,2012,DEN,UTA,40,106,460,556,253,655,32,733,19,124,326,-1
201201150DEN,2012,DEN,UTA,42,106,460,556,253,655,32,124,699,326,322,-1
201201150DEN,2012,DEN,UTA,44,106,460,556,253,655,32,50,699,326,322,1
201201150DEN,2012,DEN,UTA,46,460,462,556,253,655,32,50,699,326,322,-1
201201170MIL,2012,MIL,DEN,0,73,616,56,771,441,460,556,253,709,655,-1
201201170MIL,2012,MIL,DEN,9,616,56,75,771,441,106,101,460,253,655,-1
201201170MIL,2012,MIL,DEN,10,616,56,75,771,441,106,101,460,534,655,1
201201170MIL,2012,MIL,DEN,11,14,56,75,292,804,106,101,460,534,462,1
201201170MIL,2012,MIL,DEN,13,14,75,292,376,804,106,101,534,462,556,1
201201170MIL,2012,MIL,DEN,16,616,75,292,376,441,106,101,534,462,556,-1
201201170MIL,2012,MIL,DEN,18,73,616,292,376,441,106,101,462,556,253,-1
201201170MIL,2012,MIL,DEN,20,73,616,292,376,441,106,462,556,253,655,-1
201201170MIL,2012,MIL,DEN,21,73,616,56,292,441,460,462,556,253,655,1
201201170MIL,2012,MIL,DEN,22,73,616,56,771,441,460,462,556,253,655,1
201201170MIL,2012,MIL,DEN,23,616,56,75,771,804,101,460,253,709,655,-1
201201170MIL,2012,MIL,DEN,24,616,56,75,292,804,101,460,253,709,655,1
201201170MIL,2012,MIL,DEN,25,73,616,56,292,804,101,460,253,709,655,-1
201201170MIL,2012,MIL,DEN,26,73,616,56,292,804,460,556,253,709,655,1
201201170MIL,2012,MIL,DEN,27,73,616,56,292,804,460,462,253,709,655,1
201201170MIL,2012,MIL,DEN,32,616,56,292,716,804,460,462,253,709,655,1
201201170MIL,2012,MIL,DEN,33,616,56,292,716,804,101,462,253,709,655,-1
201201170MIL,2012,MIL,DEN,34,14,616,56,292,716,106,101,462,253,655,1
201201170MIL,2012,MIL,DEN,35,14,616,56,771,716,106,101,534,462,655,1
201201170MIL,2012,MIL,DEN,37,14,771,716,376,804,106,101,460,534,462,1
201201170MIL,2012,MIL,DEN,40,14,637,771,376,804,106,101,460,534,462,-1
201201170MIL,2012,MIL,DEN,41,14,616,637,376,804,106,101,460,534,462,1
