game,season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,outcome
201411150GSW,2015,GSW,CHO,0,73,824,837,781,649,32,792,705,161,1032,-1
201411150GSW,2015,GSW,CHO,7,73,824,837,781,649,32,621,792,705,161,1
201411150GSW,2015,GSW,CHO,8,100,73,824,781,649,32,908,621,792,705,-1
201411150GSW,2015,GSW,CHO,10,100,73,824,86,649,736,908,667,621,792,1
201411150GSW,2015,GSW,CHO,11,100,824,86,572,649,736,819,908,667,621,-1
201411150GSW,2015,GSW,CHO,12,100,837,86,572,376,736,819,908,667,621,1
201411150GSW,2015,GSW,CHO,13,100,837,86,572,376,736,819,908,667,705,1
201411150GSW,2015,GSW,CHO,16,100,837,781,572,376,736,819,667,705,161,1
201411150GSW,2015,GSW,CHO,19,100,73,824,781,376,32,819,705,161,1032,1
201411150GSW,2015,GSW,CHO,20,100,73,824,781,649,32,667,792,161,1032,1
201411150GSW,2015,GSW,CHO,21,73,824,837,781,649,32,667,792,161,1032,1
201411150GSW,2015,GSW,CHO,22,73,824,837,781,649,32,908,621,792,1032,-1
201411150GSW,2015,GSW,CHO,24,100,824,781,572,649,736,908,621,792,1032,1
201411150GSW,2015,GSW,CHO,25,73,824,837,781,649,32,792,705,161,1032,1
201411150GSW,2015,GSW,CHO,27,73,824,837,781,649,32,908,792,705,1032,-1
201411150GSW,2015,GSW,CHO,28,100,73,824,781,649,32,908,792,705,1032,-1
201411150GSW,2015,GSW,CHO,29,100,824,781,572,649,32,908,792,705,1032,1
201411150GSW,2015,GSW,CHO,31,100,824,781,572,649,32,908,621,792,705,-1
201411150GSW,2015,GSW,CHO,34,100,73,824,86,649,736,908,621,248,792,1
201411150GSW,2015,GSW,CHO,35,100,73,824,86,649,736,621,248,191,792,1
201411150GSW,2015,GSW,CHO,37,100,844,837,86,376,736,819,621,248,191,-1
201411150GSW,2015,GSW,CHO,39,844,837,870,86,376,736,819,621,248,191,1
201411150GSW,2015,GSW,CHO,41,539,844,870,86,376,736,819,621,248,191,1
201411150GSW,2015,GSW,CHO,43,539,844,870,955,376,819,621,248,191,1025,-1
201411160LAL,2015,LAL,GSW,0,20,697,606,114,721,73,824,837,781,649,-1
201411160LAL,2015,LAL,GSW,7,665,697,606,114,721,100,73,824,781,649,-1
201411160LAL,2015,LAL,GSW,9,665,114,383,927,721,100,73,824,86,649,-1
201411160LAL,2015,LAL,GSW,11,665,976,114,383,927,100,837,86,572,649,1
201411160LAL,2015,LAL,GSW,13,665,697,976,383,927,100,837,86,572,376,-1
201411160LAL,2015,LAL,GSW,15,665,697,976,383,721,100,837,86,572,376,-1
201411160LAL,2015,LAL,GSW,16,665,697,976,383,721,100,837,781,572,376,-1
201411160LAL,2015,LAL,GSW,17,697,976,606,383,721,100,837,781,572,376,-1
201411160LAL,2015,LAL,GSW,18,20,697,606,114,721,824,837,781,572,376,-1
201411160LAL,2015,LAL,GSW,19,20,606,114,383,721,73,539,824,781,649,-1
201411160LAL,2015,LAL,GSW,21,20,665,114,383,721,73,539,781,572,649,1
201411160LAL,2015,LAL,GSW,22,20,114,875,383,721,73,539,781,572,649,-1
201411160LAL,2015,LAL,GSW,24,20,697,606,114,721,73,539,781,572,649,1
201411160LAL,2015,LAL,GSW,25,20,697,606,114,721,73,824,837,781,649,-1
201411160LAL,2015,LAL,GSW,30,20,697,606,114,721,100,824,781,572,649,-1
201411160LAL,2015,LAL,GSW,33,20,606,114,383,721,100,824,781,572,649,1
201411160LAL,2015,LAL,GSW,34,665,606,114,383,721,100,824,781,572,649,-1
201411160LAL,2015,LAL,GSW,37,665,976,875,383,717,100,837,86,572,376,-1
201411160LAL,2015,LAL,GSW,38,665,976,875,383,717,100,844,837,86,376,1
201411160LAL,2015,LAL,GSW,40,665,976,875,383,717,844,837,870,86,376,-1
201411160LAL,2015,LAL,GSW,41,665,976,875,383,717,844,870,86,955,376,1
201411210GSW,2015,GSW,UTA,0,73,824,837,781,649,733,678,752,699,958,1
201411210GSW,2015,GSW,UTA,8,100,73,824,781,649,733,678,996,715,958,-1
201411210GSW,2015,GSW,UTA,9,100,73,824,86,649,733,678,996,715,958,1
201411210GSW,2015,GSW,UTA,11,100,837,86,572,649,733,967,996,953,715,-1
201411210GSW,2015,GSW,UTA,12,100,837,86,572,376,967,922,996,953,715,1
201411210GSW,2015,GSW,UTA,13,100,837,86,572,376,967,699,996,953,715,-1
201411210GSW,2015,GSW,UTA,16,100,837,86,572,376,699,996,953,362,958,-1
201411210GSW,2015,GSW,UTA,17,100,837,781,572,376,678,699,996,362,958,1
201411210GSW,2015,GSW,UTA,19,100,837,781,572,376,733,678,699,362,958,1
201411210GSW,2015,GSW,UTA,20,73,824,837,781,649,733,678,699,362,958,1
201411210GSW,2015,GSW,UTA,21,73,824,837,781,649,733,678,996,715,958,1
201411210GSW,2015,GSW,UTA,23,73,824,837,781,649,733,699,953,715,958,-1
201411210GSW,2015,GSW,UTA,24,824,837,781,572,649,699,996,953,715,958,-1
201411210GSW,2015,GSW,UTA,25,73,824,837,781,649,733,678,752,699,958,1
201411210GSW,2015,GSW,UTA,28,73,824,837,781,649,733,752,699,715,958,1
201411210GSW,2015,GSW,UTA,29,100,73,824,781,649,733,752,699,715,958,-1
201411210GSW,2015,GSW,UTA,30,100,824,781,572,649,733,752,699,715,958,1
201411210GSW,2015,GSW,UTA,32,100,824,86,572,649,733,967,678,699,715,1
201411210GSW,2015,GSW,UTA,34,100,837,86,572,376,967,678,922,996,715,-1
201411210GSW,2015,GSW,UTA,35,100,837,86,572,376,967,922,996,953,715,-1
201411210GSW,2015,GSW,UTA,37,100,844,837,86,376,967,922,996,953,362,-1
201411210GSW,2015,GSW,UTA,41,100,539,844,837,376,967,922,996,953,362,-1
201411210GSW,2015,GSW,UTA,42,539,844,837,870,376,967,922,996,953,362,-1
201411210GSW,2015,GSW,UTA,44,539,844,837,870,376,967,752,922,996,362,-1
201411210GSW,2015,GSW,UTA,45,539,837,870,955,376,967,752,922,710,362,-1
201411230OKC,2015,OKC,GSW,0,889,784,790,646,945,73,824,837,781,649,-1
201411230OKC,2015,OKC,GSW,7,889,197,784,790,646,100,73,824,781,649,-1
201411230OKC,2015,OKC,GSW,8,889,550,197,790,646,100,73,824,86,649,1
201411230OKC,2015,OKC,GSW,9,889,550,197,336,353,100,824,86,572,649,1
201411230OKC,2015,OKC,GSW,10,550,829,197,336,353,100,824,86,572,649,-1
201411230OKC,2015,OKC,GSW,11,550,829,197,336,353,100,837,86,572,649,-1
201411230OKC,2015,OKC,GSW,13,550,829,197,336,353,100,837,86,572,376,-1
201411230OKC,2015,OKC,GSW,14,550,829,197,336,353,100,824,781,572,376,-1
201411230OKC,2015,OKC,GSW,15,550,829,197,336,353,100,824,844,781,376,-1
201411230OKC,2015,OKC,GSW,16,550,336,790,353,646,100,824,844,781,376,-1
201411230OKC,2015,OKC,GSW,18,550,336,790,353,646,100,824,837,781,649,1
201411230OKC,2015,OKC,GSW,19,889,550,790,646,945,824,837,781,572,649,1
201411230OKC,2015,OKC,GSW,22,889,550,790,646,945,844,837,781,572,649,-1
201411230OKC,2015,OKC,GSW,24,889,550,790,646,945,100,844,781,572,649,-1
201411230OKC,2015,OKC,GSW,25,889,784,790,646,945,824,844,837,781,649,-1
201411230OKC,2015,OKC,GSW,29,889,784,790,646,945,100,824,844,781,649,-1
201411230OKC,2015,OKC,GSW,32,889,784,790,646,945,100,824,781,572,649,-1
201411230OKC,2015,OKC,GSW,33,889,550,197,790,646,100,539,824,572,649,1
201411230OKC,2015,OKC,GSW,35,550,829,197,353,646,100,539,824,572,376,-1
201411230OKC,2015,OKC,GSW,36,550,829,197,336,353,100,539,837,572,376,-1
201411230OKC,2015,OKC,GSW,37,550,829,197,336,353,539,837,781,572,376,-1
201411230OKC,2015,OKC,GSW,38,550,829,197,336,353,539,824,781,572,376,-1
201411230OKC,2015,OKC,GSW,40,550,829,197,336,790,824,781,572,376,649,-1
201411230OKC,2015,OKC,GSW,41,889,550,197,336,790,824,781,572,376,649,-1
201411230OKC,2015,OKC,GSW,42,889,550,790,646,945,100,824,844,781,649,-1
201411230OKC,2015,OKC,GSW,44,889,550,790,646,945,100,824,781,572,649,1
201411230OKC,2015,OKC,GSW,46,889,550,790,646,945,100,824,837,781,649,1
201411250MIA,2015,MIA,GSW,0,168,275,575,783,407,73,824,837,781,649,-1
201411250MIA,2015,MIA,GSW,6,168,964,275,783,407,73,824,837,781,649,1
201411250MIA,2015,MIA,GSW,8,168,964,275,783,407,100,73,824,781,649,-1
201411250MIA,2015,MIA,GSW,9,964,275,1019,407,417,100,824,86,572,649,1
201411250MIA,2015,MIA,GSW,10,964,493,575,1019,417,824,837,86,572,649,-1
201411250MIA,2015,MIA,GSW,13,964,493,575,1019,417,73,539,837,781,376,1
201411250MIA,2015,MIA,GSW,16,168,493,275,575,1019,73,539,837,781,376,-1
201411250MIA,2015,MIA,GSW,17,168,493,275,783,1019,100,73,539,781,376,1
201411250MIA,2015,MIA,GSW,18,168,493,275,783,1019,100,73,824,781,649,-1
201411250MIA,2015,MIA,GSW,19,168,275,783,1019,407,100,73,824,781,649,-1
201411250MIA,2015,MIA,GSW,20,168,275,575,783,407,100,73,824,781,649,-1
201411250MIA,2015,MIA,GSW,21,168,275,575,783,407,100,824,781,572,649,-1
201411250MIA,2015,MIA,GSW,24,168,493,275,575,783,100,824,781,572,376,-1
201411250MIA,2015,MIA,GSW,25,168,275,575,783,407,824,837,781,572,649,-1
201411250MIA,2015,MIA,GSW,26,168,275,575,783,407,73,824,837,781,649,-1
201411250MIA,2015,MIA,GSW,29,168,275,575,783,407,100,73,824,837,649,-1
201411250MIA,2015,MIA,GSW,30,168,964,275,1019,407,100,73,824,837,649,-1
201411250MIA,2015,MIA,GSW,33,964,493,575,1019,417,100,73,539,824,649,-1
201411250MIA,2015,MIA,GSW,34,964,493,575,1019,417,539,824,837,572,649,-1
201411250MIA,2015,MIA,GSW,35,964,493,575,1019,417,539,837,781,572,649,1
201411250MIA,2015,MIA,GSW,37,168,964,493,575,1019,539,837,781,572,376,1
201411250MIA,2015,MIA,GSW,39,168,964,493,575,1019,73,539,837,781,376,-1
201411250MIA,2015,MIA,GSW,40,168,964,493,783,1019,100,73,837,781,376,-1
201411250MIA,2015,MIA,GSW,41,493,575,783,1019,417,100,73,837,781,376,-1
201411250MIA,2015,MIA,GSW,42,493,575,783,1019,417,100,73,824,781,649,-1
201411250MIA,2015,MIA,GSW,43,493,575,783,1019,417,73,824,837,781,649,-1
