game,season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,outcome
200810290SAS,2009,SAS,PHO,0,12,7,232,377,424,6,235,322,406,423,-1
200810290SAS,2009,SAS,PHO,6,12,259,232,377,424,6,235,322,406,423,1
200810290SAS,2009,SAS,PHO,8,12,154,259,232,377,6,5,235,322,423,-1
200810290SAS,2009,SAS,PHO,9,25,154,259,434,377,6,5,542,200,86,1
200810290SAS,2009,SAS,PHO,11,25,7,259,434,424,5,542,200,86,587,1
200810290SAS,2009,SAS,PHO,16,12,7,259,434,424,6,200,86,406,423,1
200810290SAS,2009,SAS,PHO,17,12,7,434,377,424,6,200,86,406,423,-1
200810290SAS,2009,SAS,PHO,19,12,154,259,232,377,6,86,322,406,423,-1
200810290SAS,2009,SAS,PHO,21,259,232,434,377,424,6,235,322,406,423,1
200810290SAS,2009,SAS,PHO,22,7,259,232,434,424,6,235,322,406,423,1
200810290SAS,2009,SAS,PHO,23,25,7,232,434,424,6,200,322,406,423,1
200810290SAS,2009,SAS,PHO,25,12,7,232,377,424,6,235,322,406,423,1
200810290SAS,2009,SAS,PHO,29,12,259,232,377,424,6,235,322,406,423,-1
200810290SAS,2009,SAS,PHO,32,154,259,232,434,377,6,5,235,322,423,-1
200810290SAS,2009,SAS,PHO,34,25,7,259,434,424,6,5,542,200,86,1
200810290SAS,2009,SAS,PHO,36,25,7,259,434,424,5,542,200,86,587,-1
200810290SAS,2009,SAS,PHO,37,25,154,7,434,377,5,542,200,86,587,1
200810290SAS,2009,SAS,PHO,40,154,259,232,434,377,6,86,322,406,423,-1
200810290SAS,2009,SAS,PHO,42,259,232,434,377,424,6,86,322,406,423,-1
200810290SAS,2009,SAS,PHO,43,12,259,232,377,424,6,86,322,406,423,1
200810290SAS,2009,SAS,PHO,45,259,232,434,377,424,6,86,322,406,423,-1
200810290SAS,2009,SAS,PHO,46,7,232,434,377,424,6,86,322,406,423,-1
200810290SAS,2009,SAS,PHO,47,259,232,434,377,424,6,86,322,406,423,-1
200810300PHO,2009,PHO,NOH,0,6,235,322,406,423,121,110,246,343,368,-1
200810300PHO,2009,PHO,NOH,8,6,235,322,406,423,110,246,289,343,368,-1
200810300PHO,2009,PHO,NOH,9,6,5,235,322,423,110,246,217,289,368,-1
200810300PHO,2009,PHO,NOH,10,6,5,200,86,423,110,217,314,289,368,-1
200810300PHO,2009,PHO,NOH,13,5,542,200,86,587,113,217,314,289,390,-1
200810300PHO,2009,PHO,NOH,15,5,542,200,86,315,121,113,217,314,390,-1
200810300PHO,2009,PHO,NOH,18,6,200,86,406,423,121,110,113,217,368,-1
200810300PHO,2009,PHO,NOH,21,6,86,235,406,423,121,110,246,343,368,1
200810300PHO,2009,PHO,NOH,23,6,86,235,406,423,121,110,314,343,368,1
200810300PHO,2009,PHO,NOH,25,6,235,322,406,423,121,110,246,343,368,-1
200810300PHO,2009,PHO,NOH,31,6,235,322,406,423,121,110,314,343,368,-1
200810300PHO,2009,PHO,NOH,33,6,5,235,322,423,121,110,314,343,368,1
200810300PHO,2009,PHO,NOH,34,6,5,235,322,423,121,110,217,314,368,-1
200810300PHO,2009,PHO,NOH,36,6,5,200,322,423,121,110,217,314,368,-1
200810300PHO,2009,PHO,NOH,37,6,5,542,200,322,121,110,217,314,390,1
200810300PHO,2009,PHO,NOH,38,6,5,542,200,86,121,110,217,314,390,1
200810300PHO,2009,PHO,NOH,40,6,5,542,200,86,110,217,289,368,390,1
200810300PHO,2009,PHO,NOH,41,6,5,542,200,86,110,217,289,343,390,-1
200810300PHO,2009,PHO,NOH,43,6,5,200,86,423,121,110,217,343,390,-1
200810300PHO,2009,PHO,NOH,45,6,5,200,322,423,121,110,217,343,390,1
200811010PHO,2009,PHO,POR,0,6,235,322,406,423,85,296,230,385,379,1
200811010PHO,2009,PHO,POR,9,6,235,322,406,423,85,296,230,576,585,-1
200811010PHO,2009,PHO,POR,11,6,5,235,322,423,85,71,576,585,379,-1
200811010PHO,2009,PHO,POR,12,6,5,542,200,86,85,71,576,585,379,-1
200811010PHO,2009,PHO,POR,13,6,5,542,200,86,71,576,585,330,379,-1
200811010PHO,2009,PHO,POR,16,5,542,200,86,315,71,576,585,330,379,-1
200811010PHO,2009,PHO,POR,19,6,5,200,86,423,71,576,585,330,379,1
200811010PHO,2009,PHO,POR,20,6,200,322,406,423,71,576,585,330,379,1
200811010PHO,2009,PHO,POR,21,6,200,322,406,423,85,296,230,585,385,1
200811010PHO,2009,PHO,POR,23,6,200,322,406,423,85,296,230,385,379,-1
200811010PHO,2009,PHO,POR,24,6,200,322,406,423,85,97,296,385,379,-1
200811010PHO,2009,PHO,POR,25,6,235,322,406,423,85,296,230,385,379,1
200811010PHO,2009,PHO,POR,35,6,5,86,235,322,85,71,576,585,330,1
200811010PHO,2009,PHO,POR,37,6,5,200,86,235,85,71,576,585,330,1
200811010PHO,2009,PHO,POR,38,6,5,200,86,235,71,576,585,330,379,-1
200811010PHO,2009,PHO,POR,40,6,5,200,86,235,85,71,576,585,330,-1
200811010PHO,2009,PHO,POR,41,5,200,86,235,406,85,555,296,230,385,-1
200811010PHO,2009,PHO,POR,45,6,235,322,406,423,85,555,230,385,379,-1
200811010PHO,2009,PHO,POR,47,6,5,235,322,423,85,230,585,385,379,-1
200811040NJN,2009,NJN,PHO,0,478,50,222,428,531,6,235,322,406,423,-1
200811040NJN,2009,NJN,PHO,7,478,50,222,428,531,6,542,235,322,406,-1
200811040NJN,2009,NJN,PHO,8,537,50,356,428,531,6,542,235,322,587,-1
200811040NJN,2009,NJN,PHO,9,537,356,304,590,428,6,542,200,322,587,-1
200811040NJN,2009,NJN,PHO,11,537,538,356,304,590,6,542,200,86,587,-1
200811040NJN,2009,NJN,PHO,13,537,538,356,304,590,5,542,200,86,587,-1
200811040NJN,2009,NJN,PHO,15,537,538,50,356,590,5,200,86,406,423,-1
200811040NJN,2009,NJN,PHO,17,50,356,222,428,531,5,200,86,406,423,-1
200811040NJN,2009,NJN,PHO,19,50,356,222,428,531,5,200,322,406,423,-1
200811040NJN,2009,NJN,PHO,20,50,356,222,428,531,6,235,322,406,423,-1
200811040NJN,2009,NJN,PHO,21,478,50,222,428,531,6,235,322,406,423,-1
200811040NJN,2009,NJN,PHO,23,478,50,512,428,531,6,235,322,406,423,-1
200811040NJN,2009,NJN,PHO,24,478,50,222,428,531,6,5,235,322,423,-1
200811040NJN,2009,NJN,PHO,25,478,50,222,428,531,6,235,322,406,423,-1
200811040NJN,2009,NJN,PHO,33,478,537,356,304,590,6,5,235,322,423,-1
200811040NJN,2009,NJN,PHO,35,478,537,356,304,590,6,5,542,200,322,-1
200811040NJN,2009,NJN,PHO,38,537,356,304,428,531,5,542,200,86,587,-1
200811040NJN,2009,NJN,PHO,40,50,304,512,428,531,5,542,200,86,587,-1
200811040NJN,2009,NJN,PHO,41,50,356,304,512,531,5,542,200,86,587,-1
200811040NJN,2009,NJN,PHO,43,538,50,356,512,531,542,200,86,315,587,-1
200811040NJN,2009,NJN,PHO,44,138,356,304,590,512,200,86,315,587,592,-1
200811040NJN,2009,NJN,PHO,47,537,138,356,304,590,200,86,315,587,592,-1
200811050IND,2009,IND,PHO,0,96,99,313,416,426,6,200,322,406,423,1
200811050IND,2009,IND,PHO,4,96,99,313,416,426,6,5,200,322,423,1
200811050IND,2009,IND,PHO,8,539,96,578,416,426,6,5,200,322,423,-1
200811050IND,2009,IND,PHO,9,539,26,578,416,426,6,5,542,200,322,1
200811050IND,2009,IND,PHO,12,539,96,26,578,381,6,5,542,200,86,-1
200811050IND,2009,IND,PHO,13,539,96,26,578,381,5,542,200,86,406,-1
200811050IND,2009,IND,PHO,14,539,96,26,578,381,542,86,315,322,406,-1
200811050IND,2009,IND,PHO,15,539,96,26,99,381,542,86,315,322,406,-1
200811050IND,2009,IND,PHO,16,539,96,99,313,416,542,86,315,322,406,1
200811050IND,2009,IND,PHO,17,96,99,313,416,426,6,542,86,315,322,-1
200811050IND,2009,IND,PHO,18,96,99,313,416,426,6,86,315,322,423,1
200811050IND,2009,IND,PHO,22,539,99,313,416,426,6,200,315,322,423,-1
200811050IND,2009,IND,PHO,23,539,96,280,313,416,6,200,315,322,423,1
200811050IND,2009,IND,PHO,24,539,96,280,313,416,5,200,315,322,423,-1
200811050IND,2009,IND,PHO,25,539,96,280,313,416,6,200,322,406,423,-1
200811050IND,2009,IND,PHO,26,96,99,313,416,426,6,200,322,406,423,-1
200811050IND,2009,IND,PHO,27,96,313,578,416,426,6,200,322,406,423,1
200811050IND,2009,IND,PHO,30,26,313,578,416,426,6,86,322,406,423,-1
200811050IND,2009,IND,PHO,31,539,96,26,313,578,6,5,86,322,423,1
200811050IND,2009,IND,PHO,33,539,96,26,578,416,6,5,86,322,423,-1
200811050IND,2009,IND,PHO,35,539,96,26,578,416,6,5,542,200,86,-1
200811050IND,2009,IND,PHO,36,96,99,313,416,426,6,5,542,200,86,-1
200811050IND,2009,IND,PHO,39,26,99,313,416,426,6,5,542,200,86,-1
200811050IND,2009,IND,PHO,40,96,26,99,313,381,6,5,200,86,423,-1
200811050IND,2009,IND,PHO,43,96,26,99,313,416,6,5,200,322,423,-1
200811070CHI,2009,CHI,PHO,0,477,540,75,254,275,6,200,322,587,423,1
200811070CHI,2009,CHI,PHO,6,540,75,489,254,275,6,200,322,587,423,1
200811070CHI,2009,CHI,PHO,7,142,540,75,489,275,6,200,322,587,423,-1
200811070CHI,2009,CHI,PHO,10,142,540,75,489,275,6,5,542,200,322,1
200811070CHI,2009,CHI,PHO,12,142,540,489,275,396,6,5,542,200,86,1
200811070CHI,2009,CHI,PHO,13,57,142,540,489,396,5,542,200,86,315,1
200811070CHI,2009,CHI,PHO,14,57,142,489,254,396,5,542,200,86,315,1
200811070CHI,2009,CHI,PHO,15,57,142,489,254,396,6,5,542,86,315,1
200811070CHI,2009,CHI,PHO,17,57,142,75,254,396,6,5,542,86,315,-1
200811070CHI,2009,CHI,PHO,18,57,142,75,254,396,6,5,315,322,423,-1
200811070CHI,2009,CHI,PHO,19,57,142,489,254,396,6,5,315,322,423,1
200811070CHI,2009,CHI,PHO,20,142,540,489,275,396,6,5,315,322,423,-1
200811070CHI,2009,CHI,PHO,23,142,540,489,275,396,6,200,315,322,423,-1
200811070CHI,2009,CHI,PHO,24,477,142,540,275,396,6,200,322,587,423,1
200811070CHI,2009,CHI,PHO,25,477,540,75,254,275,6,200,322,587,423,1
200811070CHI,2009,CHI,PHO,29,142,540,75,489,275,6,200,322,587,423,1
200811070CHI,2009,CHI,PHO,30,142,540,75,489,275,6,86,322,587,423,1
200811070CHI,2009,CHI,PHO,33,142,540,75,489,275,6,5,542,86,322,-1
200811070CHI,2009,CHI,PHO,34,142,540,489,275,396,6,5,542,86,322,-1
200811070CHI,2009,CHI,PHO,37,142,540,489,275,396,5,542,86,315,587,1
200811070CHI,2009,CHI,PHO,39,57,142,540,489,396,5,542,86,315,587,1
200811070CHI,2009,CHI,PHO,40,57,142,540,489,396,5,542,315,587,592,-1
200811070CHI,2009,CHI,PHO,44,477,57,540,347,396,5,542,315,587,592,1
200811070CHI,2009,CHI,PHO,47,477,57,132,508,347,5,542,315,587,592,-1
200811080MIL,2009,MIL,PHO,0,73,140,141,219,380,6,200,322,406,423,1
200811080MIL,2009,MIL,PHO,6,73,140,568,515,380,6,200,322,406,423,1
200811080MIL,2009,MIL,PHO,7,140,182,563,568,515,6,200,322,406,423,1
200811080MIL,2009,MIL,PHO,11,182,563,568,219,515,6,5,542,322,587,1
200811080MIL,2009,MIL,PHO,14,182,563,568,219,515,6,5,542,86,587,-1
200811080MIL,2009,MIL,PHO,15,182,563,568,219,515,5,542,200,86,587,-1
200811080MIL,2009,MIL,PHO,17,153,568,219,515,380,5,542,200,86,587,-1
200811080MIL,2009,MIL,PHO,18,153,568,219,515,380,6,200,322,406,423,1
200811080MIL,2009,MIL,PHO,19,153,563,219,515,380,6,200,322,406,423,-1
200811080MIL,2009,MIL,PHO,21,153,563,219,515,380,6,200,86,406,423,-1
200811080MIL,2009,MIL,PHO,22,153,568,219,256,515,6,200,86,406,423,-1
200811080MIL,2009,MIL,PHO,23,153,568,219,256,515,6,5,200,86,423,-1
200811080MIL,2009,MIL,PHO,25,73,140,141,219,380,6,200,322,406,423,1
200811080MIL,2009,MIL,PHO,30,73,140,568,219,380,6,200,322,406,423,-1
200811080MIL,2009,MIL,PHO,33,73,140,568,515,380,6,200,322,406,423,1
200811080MIL,2009,MIL,PHO,34,73,140,568,515,380,6,542,200,322,406,-1
200811080MIL,2009,MIL,PHO,35,73,140,568,515,380,6,5,542,200,86,1
200811080MIL,2009,MIL,PHO,37,73,563,568,515,380,6,5,542,86,315,-1
200811080MIL,2009,MIL,PHO,39,73,563,568,515,380,5,542,86,315,406,-1
200811080MIL,2009,MIL,PHO,40,73,563,568,515,380,5,86,315,406,423,1
200811080MIL,2009,MIL,PHO,41,73,563,568,515,380,6,5,86,406,423,-1
200811080MIL,2009,MIL,PHO,43,73,563,568,515,380,6,200,86,406,423,-1
200811080MIL,2009,MIL,PHO,44,73,140,568,515,380,6,200,322,406,423,-1
200811080MIL,2009,MIL,PHO,47,73,140,563,568,515,6,200,322,406,423,1
200811100PHO,2009,PHO,MEM,0,6,235,322,406,423,543,544,485,586,341,-1
200811100PHO,2009,PHO,MEM,6,6,5,235,322,423,543,544,485,586,341,-1
200811100PHO,2009,PHO,MEM,7,6,5,235,322,423,42,543,485,586,341,1
200811100PHO,2009,PHO,MEM,9,6,5,542,235,322,42,543,485,586,341,-1
200811100PHO,2009,PHO,MEM,11,6,5,542,235,322,42,543,284,586,341,-1
200811100PHO,2009,PHO,MEM,12,6,5,542,200,86,42,543,284,586,310,-1
200811100PHO,2009,PHO,MEM,13,6,5,542,200,86,42,108,284,586,310,1
200811100PHO,2009,PHO,MEM,15,5,542,200,86,587,42,108,284,310,341,-1
200811100PHO,2009,PHO,MEM,16,5,200,86,587,423,108,284,544,310,341,-1
200811100PHO,2009,PHO,MEM,19,5,200,322,406,423,108,544,485,586,341,1
200811100PHO,2009,PHO,MEM,21,6,235,322,406,423,543,544,485,586,341,1
200811100PHO,2009,PHO,MEM,22,6,235,322,406,423,42,543,485,586,341,-1
200811100PHO,2009,PHO,MEM,25,6,235,322,406,423,543,544,485,586,341,1
200811100PHO,2009,PHO,MEM,30,6,5,235,322,423,543,485,586,310,341,-1
200811100PHO,2009,PHO,MEM,34,6,5,542,235,322,108,284,544,586,310,-1
200811100PHO,2009,PHO,MEM,35,5,542,200,86,587,108,284,544,586,310,-1
200811100PHO,2009,PHO,MEM,39,5,542,200,86,587,42,108,284,586,310,-1
200811100PHO,2009,PHO,MEM,40,5,200,86,406,423,42,108,284,586,310,-1
200811100PHO,2009,PHO,MEM,41,6,86,322,406,423,42,108,284,586,310,-1
200811100PHO,2009,PHO,MEM,43,6,86,322,406,423,42,108,284,586,341,-1
200811100PHO,2009,PHO,MEM,44,6,86,322,406,423,108,284,544,586,341,1
200811100PHO,2009,PHO,MEM,46,6,5,86,322,423,108,544,586,310,341,1
200811120PHO,2009,PHO,HOU,0,6,235,322,406,423,465,244,192,342,442,-1
200811120PHO,2009,PHO,HOU,10,6,235,322,587,423,67,465,244,192,342,-1
200811120PHO,2009,PHO,HOU,11,6,542,86,235,587,464,471,67,192,342,-1
200811120PHO,2009,PHO,HOU,13,5,542,200,86,587,464,13,471,67,244,1
200811120PHO,2009,PHO,HOU,16,5,542,200,86,587,464,13,471,244,442,-1
200811120PHO,2009,PHO,HOU,17,5,200,86,406,423,464,13,471,244,442,-1
200811120PHO,2009,PHO,HOU,18,6,200,86,406,423,464,13,471,244,442,1
200811120PHO,2009,PHO,HOU,22,6,235,322,406,423,13,471,192,342,442,-1
200811120PHO,2009,PHO,HOU,24,6,235,322,406,423,465,244,192,342,442,-1
200811120PHO,2009,PHO,HOU,35,6,86,235,406,423,464,465,192,342,442,-1
200811120PHO,2009,PHO,HOU,37,6,200,86,406,423,464,13,465,342,442,-1
200811120PHO,2009,PHO,HOU,38,6,200,86,406,423,464,13,471,342,442,-1
200811120PHO,2009,PHO,HOU,39,6,200,86,406,423,464,13,67,244,342,-1
200811120PHO,2009,PHO,HOU,40,6,5,542,200,86,464,13,67,244,342,-1
200811120PHO,2009,PHO,HOU,43,5,542,200,86,315,464,13,67,244,342,1
200811120PHO,2009,PHO,HOU,44,5,542,200,86,315,464,13,244,342,442,-1
200811120PHO,2009,PHO,HOU,45,5,542,200,86,315,464,13,67,244,342,-1
200811140SAC,2009,SAC,PHO,0,14,47,573,48,281,6,542,200,322,406,1
200811140SAC,2009,SAC,PHO,7,14,47,573,48,281,5,542,200,322,406,-1
200811140SAC,2009,SAC,PHO,9,14,111,47,48,530,5,542,200,322,406,-1
200811140SAC,2009,SAC,PHO,10,541,111,47,48,530,5,542,200,322,406,-1
200811140SAC,2009,SAC,PHO,12,541,111,47,48,530,5,315,322,592,406,1
200811140SAC,2009,SAC,PHO,13,541,111,47,48,530,6,5,315,322,592,-1
200811140SAC,2009,SAC,PHO,14,541,111,48,281,530,6,5,315,322,592,-1
200811140SAC,2009,SAC,PHO,15,541,111,564,281,530,6,5,315,322,592,-1
200811140SAC,2009,SAC,PHO,16,14,111,564,281,530,6,5,200,315,592,1
200811140SAC,2009,SAC,PHO,17,14,111,47,48,530,6,5,200,315,592,1
200811140SAC,2009,SAC,PHO,19,14,111,47,48,530,6,5,542,200,406,-1
200811140SAC,2009,SAC,PHO,20,14,47,573,48,530,5,542,200,322,406,-1
200811140SAC,2009,SAC,PHO,24,14,47,573,48,530,542,200,315,322,406,-1
200811140SAC,2009,SAC,PHO,25,14,47,573,48,281,6,542,200,322,406,-1
200811140SAC,2009,SAC,PHO,33,14,47,573,48,530,6,542,200,322,406,1
200811140SAC,2009,SAC,PHO,34,14,47,48,344,530,6,200,322,592,406,1
200811140SAC,2009,SAC,PHO,37,541,47,48,344,530,6,5,200,322,592,1
200811140SAC,2009,SAC,PHO,39,541,47,48,344,530,6,5,315,322,592,-1
200811140SAC,2009,SAC,PHO,40,541,47,48,344,530,5,315,322,592,406,1
200811140SAC,2009,SAC,PHO,43,14,47,48,344,530,6,542,200,322,406,-1
200811160PHO,2009,PHO,DET,0,6,200,322,406,423,104,151,238,333,384,-1
200811160PHO,2009,PHO,DET,6,6,200,322,406,423,104,218,238,333,384,-1
200811160PHO,2009,PHO,DET,7,6,5,200,322,423,104,218,238,333,384,-1
200811160PHO,2009,PHO,DET,10,6,5,200,322,423,104,218,191,333,384,1
200811160PHO,2009,PHO,DET,11,6,5,542,200,322,104,218,191,333,518,1
200811160PHO,2009,PHO,DET,13,5,542,315,322,406,460,191,238,333,518,-1
200811160PHO,2009,PHO,DET,15,5,315,322,592,406,460,191,238,333,518,-1
200811160PHO,2009,PHO,DET,16,5,315,322,592,406,104,151,238,518,384,-1
200811160PHO,2009,PHO,DET,17,5,200,315,592,406,104,151,238,518,384,1
200811160PHO,2009,PHO,DET,20,6,5,200,587,423,104,238,333,518,384,-1
200811160PHO,2009,PHO,DET,25,6,200,322,587,423,104,151,238,333,384,-1
200811160PHO,2009,PHO,DET,31,6,5,200,322,423,104,218,151,333,384,-1
200811160PHO,2009,PHO,DET,32,6,5,200,315,423,104,218,151,333,384,-1
200811160PHO,2009,PHO,DET,34,6,5,315,322,423,104,218,151,333,384,-1
200811160PHO,2009,PHO,DET,36,6,5,315,322,423,460,238,518,384,598,-1
200811160PHO,2009,PHO,DET,39,6,5,200,322,423,460,238,518,384,598,1
200811160PHO,2009,PHO,DET,40,6,5,200,322,423,460,238,518,445,598,1
200811160PHO,2009,PHO,DET,43,6,5,200,322,423,104,218,238,333,518,1
200811160PHO,2009,PHO,DET,46,5,542,315,587,592,560,460,191,445,598,-1
200811170UTA,2009,UTA,PHO,0,19,20,233,425,383,6,235,322,406,423,1
200811170UTA,2009,UTA,PHO,7,19,20,567,425,383,6,5,235,322,423,-1
200811170UTA,2009,UTA,PHO,9,120,19,20,567,383,6,5,235,322,423,-1
200811170UTA,2009,UTA,PHO,11,120,19,20,567,383,6,5,542,200,235,-1
200811170UTA,2009,UTA,PHO,12,120,158,19,20,326,6,5,542,200,235,1
200811170UTA,2009,UTA,PHO,13,120,158,156,283,326,6,5,542,200,322,-1
200811170UTA,2009,UTA,PHO,14,120,158,156,283,326,5,542,200,322,406,1
200811170UTA,2009,UTA,PHO,17,120,158,156,283,326,5,200,235,406,423,1
200811170UTA,2009,UTA,PHO,20,120,158,20,156,326,6,542,200,235,406,-1
200811170UTA,2009,UTA,PHO,23,120,158,20,156,326,6,5,542,200,406,-1
200811170UTA,2009,UTA,PHO,24,120,158,19,20,326,6,5,542,200,587,1
200811170UTA,2009,UTA,PHO,25,19,20,233,425,383,6,235,322,406,423,-1
200811170UTA,2009,UTA,PHO,32,120,19,20,425,383,6,542,235,322,406,1
200811170UTA,2009,UTA,PHO,33,120,19,20,425,383,6,542,200,322,406,-1
200811170UTA,2009,UTA,PHO,34,120,19,20,425,383,6,5,542,200,322,1
200811170UTA,2009,UTA,PHO,36,120,19,326,425,383,6,5,542,200,322,-1
200811170UTA,2009,UTA,PHO,37,120,158,156,283,326,6,5,200,235,423,-1
200811170UTA,2009,UTA,PHO,40,120,158,156,283,326,5,200,235,406,423,1
200811170UTA,2009,UTA,PHO,42,120,158,20,156,326,5,200,235,406,423,1
200811170UTA,2009,UTA,PHO,43,120,158,20,156,326,6,235,322,406,423,-1
200811170UTA,2009,UTA,PHO,44,120,20,156,326,383,6,235,322,406,423,-1
200811200PHO,2009,PHO,LAL,0,6,235,322,406,423,0,21,114,245,422,1
200811200PHO,2009,PHO,LAL,8,6,5,235,322,423,21,114,1,245,422,-1
200811200PHO,2009,PHO,LAL,11,6,5,235,322,592,4,114,1,245,429,-1
200811200PHO,2009,PHO,LAL,12,6,5,200,235,592,0,4,1,321,429,-1
200811200PHO,2009,PHO,LAL,15,5,200,235,592,406,0,4,1,321,429,1
200811200PHO,2009,PHO,LAL,18,5,200,235,592,406,0,4,114,1,429,-1
200811200PHO,2009,PHO,LAL,19,5,200,322,406,423,4,114,1,245,429,-1
200811200PHO,2009,PHO,LAL,20,6,200,322,406,423,21,114,1,245,422,-1
200811200PHO,2009,PHO,LAL,23,6,200,235,406,423,21,114,1,245,422,-1
200811200PHO,2009,PHO,LAL,25,6,235,322,406,423,0,21,114,245,422,-1
200811200PHO,2009,PHO,LAL,28,6,235,322,406,423,21,114,1,245,422,-1
200811200PHO,2009,PHO,LAL,35,6,5,235,322,423,21,114,1,245,422,-1
200811200PHO,2009,PHO,LAL,36,6,5,235,322,423,4,1,245,321,429,-1
200811200PHO,2009,PHO,LAL,37,6,5,200,322,423,4,1,245,321,429,-1
200811200PHO,2009,PHO,LAL,41,6,5,200,322,423,0,4,1,321,429,-1
200811200PHO,2009,PHO,LAL,43,6,5,200,322,423,0,4,114,321,429,1
200811200PHO,2009,PHO,LAL,44,5,200,315,322,592,0,4,114,321,429,1
200811200PHO,2009,PHO,LAL,45,5,542,200,315,592,472,4,2,321,429,-1
200811200PHO,2009,PHO,LAL,46,542,200,315,587,592,472,4,2,321,429,1
200811220PHO,2009,PHO,POR,0,6,235,322,406,423,85,296,230,576,385,-1
200811220PHO,2009,PHO,POR,8,6,235,322,406,423,85,296,230,385,379,-1
200811220PHO,2009,PHO,POR,9,6,5,235,322,592,85,551,585,385,379,1
200811220PHO,2009,PHO,POR,11,6,5,200,322,592,71,551,585,330,379,-1
200811220PHO,2009,PHO,POR,14,6,5,200,322,423,71,551,585,330,379,1
200811220PHO,2009,PHO,POR,15,5,200,322,406,423,71,551,585,330,379,-1
200811220PHO,2009,PHO,POR,16,5,200,322,406,423,85,71,551,585,330,-1
200811220PHO,2009,PHO,POR,17,5,200,235,406,423,85,296,230,585,330,-1
200811220PHO,2009,PHO,POR,18,5,200,235,406,423,85,296,230,585,385,-1
200811220PHO,2009,PHO,POR,19,6,5,200,406,423,85,296,230,585,385,1
200811220PHO,2009,PHO,POR,21,6,5,200,406,423,85,296,230,385,379,-1
200811220PHO,2009,PHO,POR,25,6,235,322,406,423,85,296,230,576,385,-1
200811220PHO,2009,PHO,POR,33,6,235,322,406,423,85,551,230,385,379,1
200811220PHO,2009,PHO,POR,34,6,235,322,406,423,85,551,230,585,379,-1
200811220PHO,2009,PHO,POR,35,6,235,322,406,423,85,71,551,585,379,1
200811220PHO,2009,PHO,POR,37,6,5,200,235,592,71,551,585,385,379,1
200811220PHO,2009,PHO,POR,38,6,5,200,235,592,85,71,296,585,385,-1
200811220PHO,2009,PHO,POR,41,5,200,235,406,423,85,71,296,585,385,-1
200811220PHO,2009,PHO,POR,42,5,200,322,406,423,85,71,296,585,385,1
200811220PHO,2009,PHO,POR,44,5,200,322,406,423,85,71,230,585,385,-1
200811220PHO,2009,PHO,POR,45,6,200,322,406,423,85,71,230,585,385,-1
200811220PHO,2009,PHO,POR,46,6,200,322,406,423,85,230,585,385,379,-1
200811220PHO,2009,PHO,POR,47,6,5,200,322,423,85,230,585,385,379,-1
200811250OKC,2009,OKC,PHO,0,88,124,479,495,336,6,235,322,587,423,1
200811250OKC,2009,OKC,PHO,8,124,479,495,336,595,6,235,322,587,423,-1
200811250OKC,2009,OKC,PHO,9,87,124,479,495,595,6,235,322,587,423,-1
200811250OKC,2009,OKC,PHO,10,87,88,479,495,595,6,5,235,322,592,1
200811250OKC,2009,OKC,PHO,13,87,88,137,495,595,5,200,86,315,592,-1
200811250OKC,2009,OKC,PHO,15,87,88,137,495,595,5,200,86,315,423,1
200811250OKC,2009,OKC,PHO,17,88,124,479,137,336,6,5,200,86,423,-1
200811250OKC,2009,OKC,PHO,18,88,124,479,137,336,5,200,86,587,423,-1
200811250OKC,2009,OKC,PHO,19,88,124,479,137,336,5,200,322,587,423,1
200811250OKC,2009,OKC,PHO,20,124,479,495,336,595,5,200,322,587,423,1
200811250OKC,2009,OKC,PHO,21,124,479,495,336,595,5,235,322,587,423,1
200811250OKC,2009,OKC,PHO,25,88,124,479,495,336,6,235,322,587,423,-1
200811250OKC,2009,OKC,PHO,26,87,88,124,479,495,6,235,322,587,423,1
200811250OKC,2009,OKC,PHO,31,87,124,479,495,595,6,235,322,587,423,-1
200811250OKC,2009,OKC,PHO,34,87,124,137,495,595,6,5,235,322,423,-1
200811250OKC,2009,OKC,PHO,37,88,137,495,336,595,6,5,200,86,423,1
200811250OKC,2009,OKC,PHO,39,88,124,137,495,336,6,5,200,86,423,-1
200811250OKC,2009,OKC,PHO,40,88,124,479,137,336,6,5,200,86,423,-1
200811250OKC,2009,OKC,PHO,43,87,124,479,495,595,6,5,200,322,423,-1
200811250OKC,2009,OKC,PHO,47,87,124,479,495,595,6,200,235,322,423,-1
200811260MIN,2009,MIN,PHO,0,32,28,251,302,290,6,235,322,406,423,-1
200811260MIN,2009,MIN,PHO,10,32,81,251,290,353,6,5,235,322,592,-1
200811260MIN,2009,MIN,PHO,12,81,553,360,290,353,6,5,235,322,592,-1
200811260MIN,2009,MIN,PHO,13,462,81,553,360,353,6,5,200,86,592,-1
200811260MIN,2009,MIN,PHO,15,462,81,553,302,353,5,200,86,592,406,-1
200811260MIN,2009,MIN,PHO,16,32,28,251,302,290,5,200,86,592,406,-1
200811260MIN,2009,MIN,PHO,18,32,462,28,302,290,5,200,86,592,406,1
200811260MIN,2009,MIN,PHO,21,32,462,28,302,290,6,235,322,406,423,-1
200811260MIN,2009,MIN,PHO,22,32,462,81,302,290,6,235,322,406,423,1
200811260MIN,2009,MIN,PHO,25,32,28,251,302,290,6,235,322,406,423,1
200811260MIN,2009,MIN,PHO,30,32,251,302,290,353,6,235,322,406,423,1
