game,season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,outcome
201211070HOU,2013,HOU,DEN,12,56,687,611,787,648,100,101,462,562,773,1
201211070HOU,2013,HOU,DEN,13,56,731,687,787,648,100,101,462,562,655,-1
201211070HOU,2013,HOU,DEN,14,56,731,687,787,648,101,462,556,562,655,-1
201211070HOU,2013,HOU,DEN,17,56,731,787,707,648,101,462,556,562,655,-1
201211070HOU,2013,HOU,DEN,18,56,731,787,707,648,101,462,556,567,655,-1
201211070HOU,2013,HOU,DEN,19,56,611,787,707,648,100,462,556,567,655,-1
201211070HOU,2013,HOU,DEN,20,731,611,697,787,707,100,462,556,567,655,-1
201211070HOU,2013,HOU,DEN,23,56,731,611,697,718,100,556,562,773,655,-1
201211070HOU,2013,HOU,DEN,25,731,611,697,707,718,100,556,562,773,655,1
201211070HOU,2013,HOU,DEN,26,731,611,697,707,718,100,556,773,567,655,1
201211070HOU,2013,HOU,DEN,28,731,687,611,697,718,100,556,773,567,655,-1
201211070HOU,2013,HOU,DEN,29,731,687,611,697,718,100,556,562,773,655,-1
201211070HOU,2013,HOU,DEN,30,56,687,611,697,718,100,556,562,773,655,1
201211070HOU,2013,HOU,DEN,31,56,687,611,697,718,100,101,556,562,773,1
201211070HOU,2013,HOU,DEN,34,56,687,611,697,718,100,101,462,556,562,-1
201211070HOU,2013,HOU,DEN,35,56,687,611,718,648,100,101,462,556,562,1
201211070HOU,2013,HOU,DEN,37,56,687,611,718,648,100,101,462,562,655,-1
201211070HOU,2013,HOU,DEN,38,56,731,787,707,648,101,462,562,773,655,-1
201211070HOU,2013,HOU,DEN,40,56,731,787,707,648,101,462,773,567,655,-1
201211070HOU,2013,HOU,DEN,41,731,611,697,787,718,101,462,773,567,655,-1
201211070HOU,2013,HOU,DEN,42,731,611,697,787,718,100,462,556,773,655,-1
201211070HOU,2013,HOU,DEN,44,56,731,611,697,718,100,462,556,773,655,-1
201211070HOU,2013,HOU,DEN,45,56,731,611,697,718,100,101,556,773,655,1
201211090DEN,2013,DEN,UTA,0,100,556,773,567,655,32,699,161,357,326,-1
201211090DEN,2013,DEN,UTA,8,100,101,462,562,709,32,678,161,357,302,1
201211090DEN,2013,DEN,UTA,12,100,101,462,562,709,678,752,188,161,302,-1
201211090DEN,2013,DEN,UTA,13,100,101,462,562,709,733,678,752,188,302,-1
201211090DEN,2013,DEN,UTA,14,101,462,562,709,655,733,678,752,188,302,-1
201211090DEN,2013,DEN,UTA,15,101,462,562,773,655,733,678,752,188,302,1
201211090DEN,2013,DEN,UTA,17,100,556,773,567,655,733,678,752,188,302,-1
201211090DEN,2013,DEN,UTA,18,100,556,773,567,655,678,699,357,326,302,-1
201211090DEN,2013,DEN,UTA,19,100,556,773,567,655,32,699,357,326,302,1
201211090DEN,2013,DEN,UTA,20,100,556,773,567,655,32,161,357,326,302,1
201211090DEN,2013,DEN,UTA,23,100,556,562,773,655,32,161,357,326,302,1
201211090DEN,2013,DEN,UTA,25,100,556,773,567,655,32,699,161,357,326,1
201211090DEN,2013,DEN,UTA,31,100,556,773,567,655,678,699,161,357,326,-1
201211090DEN,2013,DEN,UTA,32,100,556,562,773,655,678,699,161,357,326,-1
201211090DEN,2013,DEN,UTA,33,100,556,562,773,655,678,699,188,326,302,-1
201211090DEN,2013,DEN,UTA,35,100,101,556,562,709,678,699,188,326,302,-1
201211090DEN,2013,DEN,UTA,36,100,101,462,562,709,678,752,699,188,302,-1
201211090DEN,2013,DEN,UTA,37,101,462,846,562,709,733,678,752,188,302,-1
201211090DEN,2013,DEN,UTA,39,101,462,846,567,709,733,678,752,188,302,-1
201211090DEN,2013,DEN,UTA,44,101,549,462,846,709,733,678,752,188,302,1
201211090DEN,2013,DEN,UTA,46,101,549,462,846,709,609,752,188,710,885,1
201211090DEN,2013,DEN,UTA,47,101,549,846,774,709,609,752,188,710,885,-1
201211100GSW,2013,GSW,DEN,0,72,844,837,781,649,100,556,773,567,655,-1
201211100GSW,2013,GSW,DEN,4,22,72,837,781,649,100,556,773,567,655,-1
201211100GSW,2013,GSW,DEN,6,22,72,837,26,781,100,556,773,567,655,1
201211100GSW,2013,GSW,DEN,7,22,72,26,781,380,100,556,773,567,655,-1
201211100GSW,2013,GSW,DEN,8,22,471,26,781,380,100,556,562,773,655,-1
201211100GSW,2013,GSW,DEN,10,471,824,844,26,380,100,101,462,562,773,-1
201211100GSW,2013,GSW,DEN,13,471,72,26,781,649,100,101,462,556,562,1
201211100GSW,2013,GSW,DEN,15,471,72,26,781,649,101,462,556,562,655,-1
201211100GSW,2013,GSW,DEN,16,22,72,837,781,649,101,462,556,567,655,-1
201211100GSW,2013,GSW,DEN,19,22,72,837,781,649,101,462,773,567,655,-1
201211100GSW,2013,GSW,DEN,20,22,72,26,781,649,101,462,773,567,655,-1
201211100GSW,2013,GSW,DEN,21,22,72,26,781,649,100,556,773,567,655,1
201211100GSW,2013,GSW,DEN,22,471,72,781,380,649,100,556,773,567,655,1
201211100GSW,2013,GSW,DEN,23,471,72,26,781,380,100,556,773,567,655,1
201211100GSW,2013,GSW,DEN,24,471,72,26,781,380,100,556,562,773,655,-1
201211100GSW,2013,GSW,DEN,25,72,844,837,781,649,100,556,773,567,655,-1
201211100GSW,2013,GSW,DEN,29,22,72,837,781,649,100,556,773,567,655,-1
201211100GSW,2013,GSW,DEN,32,22,471,837,26,781,100,101,556,562,773,1
201211100GSW,2013,GSW,DEN,35,22,471,837,26,781,101,462,556,562,773,-1
201211100GSW,2013,GSW,DEN,36,22,471,26,781,380,101,462,556,562,773,1
201211100GSW,2013,GSW,DEN,37,471,72,26,781,380,101,462,556,562,655,1
201211100GSW,2013,GSW,DEN,39,471,72,26,781,380,100,101,462,567,655,-1
201211100GSW,2013,GSW,DEN,41,471,72,26,781,380,100,101,773,567,655,1
201211100GSW,2013,GSW,DEN,42,471,72,26,781,380,100,101,556,773,655,-1
201211100GSW,2013,GSW,DEN,44,471,72,26,781,649,100,101,556,773,655,1
201211120PHO,2013,PHO,DEN,0,542,469,465,516,583,100,556,773,567,655,-1
201211120PHO,2013,PHO,DEN,7,542,469,516,738,583,100,556,773,567,655,1
201211120PHO,2013,PHO,DEN,8,542,469,516,738,583,100,556,562,773,655,-1
201211120PHO,2013,PHO,DEN,9,542,469,516,738,583,100,101,462,562,773,1
201211120PHO,2013,PHO,DEN,10,469,516,738,353,410,100,101,462,562,527,-1
201211120PHO,2013,PHO,DEN,14,516,738,415,353,410,101,462,562,655,527,1
201211120PHO,2013,PHO,DEN,17,465,583,415,353,410,101,462,567,655,527,-1
201211120PHO,2013,PHO,DEN,18,465,583,415,353,410,101,462,556,562,655,-1
201211120PHO,2013,PHO,DEN,20,465,583,415,353,410,462,556,562,773,655,-1
201211120PHO,2013,PHO,DEN,23,469,465,516,353,410,100,556,773,709,655,1
201211120PHO,2013,PHO,DEN,25,542,469,465,516,583,100,556,773,567,655,-1
201211120PHO,2013,PHO,DEN,33,542,469,516,738,583,100,101,462,562,773,1
201211120PHO,2013,PHO,DEN,36,542,469,516,738,410,100,101,462,562,527,1
201211120PHO,2013,PHO,DEN,39,542,469,516,738,410,101,462,556,562,527,-1
201211120PHO,2013,PHO,DEN,41,469,465,738,353,410,101,556,562,655,527,-1
201211120PHO,2013,PHO,DEN,44,542,516,738,353,410,100,101,556,562,655,1
201211120PHO,2013,PHO,DEN,45,542,469,516,738,410,100,101,556,773,655,1
201211150DEN,2013,DEN,MIA,0,100,556,773,567,655,168,355,575,251,286,-1
201211150DEN,2013,DEN,MIA,8,100,462,556,562,655,168,355,251,783,286,1
201211150DEN,2013,DEN,MIA,11,100,101,462,556,562,355,783,437,286,417,-1
201211150DEN,2013,DEN,MIA,12,100,101,462,562,774,355,783,386,437,417,-1
201211150DEN,2013,DEN,MIA,13,100,101,462,562,774,168,783,386,437,417,-1
201211150DEN,2013,DEN,MIA,14,101,462,562,774,773,168,783,386,437,417,1
201211150DEN,2013,DEN,MIA,17,101,462,556,773,655,168,506,783,386,437,-1
201211150DEN,2013,DEN,MIA,18,100,101,774,773,655,506,355,783,386,437,-1
201211150DEN,2013,DEN,MIA,19,100,101,774,773,655,506,355,251,783,286,1
201211150DEN,2013,DEN,MIA,21,100,562,774,773,655,506,355,251,783,286,1
201211150DEN,2013,DEN,MIA,22,100,774,773,567,655,168,355,251,783,286,-1
201211150DEN,2013,DEN,MIA,25,100,556,773,567,655,168,355,251,783,286,-1
201211150DEN,2013,DEN,MIA,28,100,556,774,773,655,168,355,251,783,286,1
201211150DEN,2013,DEN,MIA,31,100,556,562,774,655,168,355,251,783,286,1
201211150DEN,2013,DEN,MIA,33,100,556,562,774,655,355,251,437,286,417,1
201211150DEN,2013,DEN,MIA,34,100,101,556,562,774,355,251,437,286,417,-1
201211150DEN,2013,DEN,MIA,35,101,462,556,562,774,355,783,386,437,417,1
201211150DEN,2013,DEN,MIA,37,101,462,562,774,773,355,783,386,437,417,1
201211150DEN,2013,DEN,MIA,38,101,462,562,773,655,168,783,386,437,417,1
201211150DEN,2013,DEN,MIA,39,101,462,562,773,655,168,355,783,437,417,1
201211150DEN,2013,DEN,MIA,41,101,462,556,773,655,168,355,783,437,417,-1
201211150DEN,2013,DEN,MIA,43,100,101,556,773,655,168,355,783,437,286,-1
201211170SAS,2013,SAS,DEN,0,630,613,441,377,424,100,556,773,567,655,1
201211170SAS,2013,SAS,DEN,5,630,613,441,377,424,100,556,562,567,655,-1
201211170SAS,2013,SAS,DEN,6,613,15,441,377,424,100,556,562,567,655,1
201211170SAS,2013,SAS,DEN,8,5,630,15,377,424,100,101,562,567,655,1
201211170SAS,2013,SAS,DEN,10,5,630,15,708,424,101,462,774,709,655,1
201211170SAS,2013,SAS,DEN,13,5,630,15,652,708,101,462,556,774,709,1
201211170SAS,2013,SAS,DEN,14,5,630,15,652,708,101,462,556,562,774,-1
201211170SAS,2013,SAS,DEN,15,5,845,652,441,708,100,101,462,556,562,-1
201211170SAS,2013,SAS,DEN,17,5,845,652,441,377,100,462,556,773,655,1
201211170SAS,2013,SAS,DEN,20,613,15,441,377,424,100,556,773,567,655,-1
201211170SAS,2013,SAS,DEN,22,5,15,441,377,424,100,462,773,567,655,1
201211170SAS,2013,SAS,DEN,23,5,15,441,377,424,100,462,562,709,655,1
201211170SAS,2013,SAS,DEN,25,630,613,441,377,424,100,462,562,709,655,-1
201211170SAS,2013,SAS,DEN,26,630,613,441,377,424,100,556,773,567,655,1
201211170SAS,2013,SAS,DEN,28,630,613,441,377,424,100,556,562,773,655,-1
201211170SAS,2013,SAS,DEN,29,630,613,441,377,424,100,462,556,562,655,-1
201211170SAS,2013,SAS,DEN,31,5,630,613,15,424,100,462,556,562,655,-1
201211170SAS,2013,SAS,DEN,33,5,630,15,708,424,100,462,556,562,655,-1
201211170SAS,2013,SAS,DEN,34,5,630,15,652,708,101,462,556,773,655,1
201211170SAS,2013,SAS,DEN,35,5,630,15,652,708,101,462,556,774,773,-1
201211170SAS,2013,SAS,DEN,37,5,15,845,652,708,101,462,562,774,773,1
201211170SAS,2013,SAS,DEN,40,259,845,652,441,708,101,462,562,773,655,-1
201211170SAS,2013,SAS,DEN,41,630,259,845,441,708,101,846,562,773,655,1
201211170SAS,2013,SAS,DEN,42,630,259,845,441,708,101,846,773,709,655,1
201211170SAS,2013,SAS,DEN,44,5,613,259,845,652,846,774,773,709,655,-1
201211170SAS,2013,SAS,DEN,46,5,613,259,845,652,462,846,774,567,709,-1
201211190MEM,2013,MEM,DEN,0,544,485,341,400,427,100,556,773,567,655,-1
201211190MEM,2013,MEM,DEN,8,544,485,711,341,427,100,101,773,567,655,-1
201211190MEM,2013,MEM,DEN,11,544,485,711,341,427,100,101,462,562,655,1
201211190MEM,2013,MEM,DEN,12,555,544,572,711,654,100,101,462,562,655,-1
201211190MEM,2013,MEM,DEN,13,555,544,572,711,654,101,462,562,709,655,1
201211190MEM,2013,MEM,DEN,15,555,572,711,654,427,101,462,556,562,774,-1
201211190MEM,2013,MEM,DEN,16,555,572,711,654,427,101,462,556,774,773,-1
201211190MEM,2013,MEM,DEN,18,555,711,341,400,427,101,462,556,774,773,1
201211190MEM,2013,MEM,DEN,20,485,711,341,400,427,100,101,556,774,567,-1
201211190MEM,2013,MEM,DEN,21,485,711,341,400,427,100,101,556,567,655,-1
201211190MEM,2013,MEM,DEN,23,555,544,485,711,400,100,101,556,562,655,-1
201211190MEM,2013,MEM,DEN,25,544,485,341,400,427,100,101,556,562,655,1
201211190MEM,2013,MEM,DEN,26,544,485,341,400,427,100,556,773,567,655,1
201211190MEM,2013,MEM,DEN,31,544,485,341,400,427,100,556,562,567,655,-1
201211190MEM,2013,MEM,DEN,32,544,485,711,341,427,100,556,562,567,655,-1
201211190MEM,2013,MEM,DEN,33,555,544,485,711,427,100,556,562,567,655,-1
201211190MEM,2013,MEM,DEN,34,555,544,485,711,427,100,101,462,562,567,1
201211190MEM,2013,MEM,DEN,35,555,544,572,485,711,101,462,562,774,567,-1
201211190MEM,2013,MEM,DEN,37,555,544,572,711,654,101,462,562,774,773,-1
201211190MEM,2013,MEM,DEN,38,555,572,711,654,427,101,462,562,774,773,-1
201211190MEM,2013,MEM,DEN,39,555,572,711,341,427,101,462,556,774,773,1
201211190MEM,2013,MEM,DEN,41,544,485,341,400,427,100,462,556,773,655,1
201211190MEM,2013,MEM,DEN,44,544,485,341,400,427,100,101,556,773,655,1
201211190MEM,2013,MEM,DEN,45,544,485,341,400,427,100,101,556,562,655,1
201211210MIN,2013,MIN,DEN,0,120,553,219,775,703,100,556,773,567,655,-1
201211210MIN,2013,MIN,DEN,6,120,553,219,775,703,100,556,562,773,655,1
201211210MIN,2013,MIN,DEN,7,120,553,219,775,703,100,556,562,774,655,1
201211210MIN,2013,MIN,DEN,9,120,553,219,775,703,101,774,773,567,655,-1
201211210MIN,2013,MIN,DEN,10,120,607,293,775,703,101,774,773,567,655,-1
201211210MIN,2013,MIN,DEN,12,120,607,293,775,703,101,462,774,773,567,-1
201211210MIN,2013,MIN,DEN,13,813,607,753,293,412,101,462,774,773,567,1
201211210MIN,2013,MIN,DEN,16,813,607,753,293,412,100,101,556,774,567,-1
201211210MIN,2013,MIN,DEN,18,813,607,412,553,219,100,101,556,774,567,1
201211210MIN,2013,MIN,DEN,19,813,607,412,553,219,100,101,556,562,655,-1
201211210MIN,2013,MIN,DEN,21,813,120,553,219,703,100,462,556,562,655,1
201211210MIN,2013,MIN,DEN,22,120,553,219,775,703,100,462,556,773,655,1
201211210MIN,2013,MIN,DEN,25,120,553,219,775,703,100,556,773,567,655,-1
201211210MIN,2013,MIN,DEN,33,120,553,219,775,703,100,101,556,562,774,-1
201211210MIN,2013,MIN,DEN,35,813,120,293,553,703,100,101,556,562,774,-1
201211210MIN,2013,MIN,DEN,37,813,607,293,412,703,101,462,556,562,774,1
201211210MIN,2013,MIN,DEN,39,813,607,293,412,315,101,462,562,774,773,-1
201211210MIN,2013,MIN,DEN,42,813,607,293,412,315,100,101,462,773,655,1
201211210MIN,2013,MIN,DEN,43,813,120,607,293,553,100,101,462,773,655,1
201211210MIN,2013,MIN,DEN,44,813,120,607,553,219,100,101,556,773,655,-1
201211210MIN,2013,MIN,DEN,47,120,607,293,553,219,100,101,556,773,655,1
201211230DEN,2013,DEN,GSW,0,100,556,773,567,655,72,844,837,781,649,-1
201211230DEN,2013,DEN,GSW,6,100,556,562,773,655,72,824,844,781,649,-1
201211230DEN,2013,DEN,GSW,7,100,556,562,773,655,22,72,824,781,649,1
201211230DEN,2013,DEN,GSW,9,100,462,562,773,655,22,72,824,26,781,-1
201211230DEN,2013,DEN,GSW,10,100,462,562,773,655,22,471,824,26,781,-1
201211230DEN,2013,DEN,GSW,11,101,462,562,774,567,22,471,737,824,26,-1
201211230DEN,2013,DEN,GSW,16,101,462,556,562,655,471,72,837,26,649,-1
201211230DEN,2013,DEN,GSW,17,100,101,556,773,655,471,72,26,781,649,1
201211230DEN,2013,DEN,GSW,21,100,556,562,773,655,471,72,824,26,781,-1
201211230DEN,2013,DEN,GSW,22,100,556,562,773,655,72,824,844,26,781,-1
201211230DEN,2013,DEN,GSW,24,100,462,556,567,655,72,824,844,26,781,1
201211230DEN,2013,DEN,GSW,25,100,556,773,567,655,72,844,837,26,649,1
201211230DEN,2013,DEN,GSW,27,100,556,773,567,655,72,844,837,781,649,1
201211230DEN,2013,DEN,GSW,28,100,556,773,567,655,22,72,824,781,649,1
201211230DEN,2013,DEN,GSW,29,100,556,773,567,655,471,72,824,26,781,-1
201211230DEN,2013,DEN,GSW,33,100,556,562,773,655,471,72,824,26,781,-1
201211230DEN,2013,DEN,GSW,34,101,462,556,562,655,471,737,824,26,781,1
201211230DEN,2013,DEN,GSW,35,101,462,556,562,655,471,737,844,26,781,1
201211230DEN,2013,DEN,GSW,37,100,101,462,556,562,471,737,844,26,781,-1
201211230DEN,2013,DEN,GSW,39,100,101,462,562,773,471,737,844,26,781,1
201211230DEN,2013,DEN,GSW,40,100,101,462,562,773,471,72,26,781,649,1
201211230DEN,2013,DEN,GSW,41,100,101,462,562,773,471,72,837,26,649,-1
201211230DEN,2013,DEN,GSW,43,100,101,562,773,655,471,72,837,26,649,-1
201211230DEN,2013,DEN,GSW,45,100,101,556,773,655,471,72,837,26,649,1
201211230DEN,2013,DEN,GSW,46,100,462,556,773,655,471,72,837,781,649,-1
201211250DEN,2013,DEN,NOH,0,100,556,773,567,655,670,688,587,434,590,1
201211250DEN,2013,DEN,NOH,8,100,556,773,567,655,670,822,688,587,590,-1
201211250DEN,2013,DEN,NOH,9,100,101,562,773,655,822,688,483,590,717,-1
201211250DEN,2013,DEN,NOH,11,100,101,462,562,773,822,819,483,784,717,-1
201211250DEN,2013,DEN,NOH,13,100,101,462,556,709,822,819,483,784,717,1
201211250DEN,2013,DEN,NOH,16,101,462,556,709,655,822,819,827,483,590,1
201211250DEN,2013,DEN,NOH,17,101,462,556,709,655,822,827,688,587,590,-1
201211250DEN,2013,DEN,NOH,21,100,101,773,567,655,822,827,688,587,590,1
201211250DEN,2013,DEN,NOH,22,100,101,773,567,655,670,688,587,434,590,1
201211250DEN,2013,DEN,NOH,24,100,462,773,567,655,670,688,483,434,590,1
201211250DEN,2013,DEN,NOH,25,100,556,773,567,655,670,688,587,434,590,1
201211250DEN,2013,DEN,NOH,28,100,556,773,567,655,827,688,587,434,590,1
201211250DEN,2013,DEN,NOH,30,100,556,773,567,655,822,827,688,483,587,1
201211250DEN,2013,DEN,NOH,32,100,556,773,567,655,822,819,827,483,590,-1
201211250DEN,2013,DEN,NOH,33,100,556,562,773,655,822,819,827,483,590,-1
201211250DEN,2013,DEN,NOH,35,100,101,462,562,773,822,819,827,483,590,1
201211250DEN,2013,DEN,NOH,37,100,101,462,562,774,822,819,827,483,590,-1
201211250DEN,2013,DEN,NOH,38,101,462,846,562,774,822,819,827,483,590,1
201211250DEN,2013,DEN,NOH,39,101,462,846,562,774,822,819,827,784,590,-1
201211250DEN,2013,DEN,NOH,40,101,462,846,562,774,822,819,827,784,587,-1
201211250DEN,2013,DEN,NOH,41,101,462,846,774,709,822,819,827,784,587,-1
