game,season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,outcome
201011050DEN,2011,DEN,LAC,39,106,460,84,265,655,670,11,81,546,390,-1
201011050DEN,2011,DEN,LAC,40,106,460,84,265,655,670,669,11,81,546,-1
201011050DEN,2011,DEN,LAC,41,106,460,84,265,655,669,11,671,546,290,-1
201011050DEN,2011,DEN,LAC,44,106,460,84,265,655,669,81,671,546,290,-1
201011050DEN,2011,DEN,LAC,45,106,460,82,84,655,669,81,671,546,290,1
201011060DAL,2011,DAL,DEN,0,175,102,31,338,443,460,82,147,668,265,-1
201011060DAL,2011,DAL,DEN,9,174,102,293,338,375,106,82,147,84,314,-1
201011060DAL,2011,DAL,DEN,12,174,102,706,293,375,106,82,147,84,314,-1
201011060DAL,2011,DAL,DEN,13,174,175,706,293,375,106,82,84,314,655,-1
201011060DAL,2011,DAL,DEN,17,174,175,706,293,375,106,460,84,314,655,1
201011060DAL,2011,DAL,DEN,18,174,175,31,338,375,106,460,84,314,655,1
201011060DAL,2011,DAL,DEN,21,102,31,338,375,443,106,460,147,265,655,-1
201011060DAL,2011,DAL,DEN,22,102,31,338,375,443,106,460,82,147,265,-1
201011060DAL,2011,DAL,DEN,23,175,102,31,338,443,460,82,147,84,265,1
201011060DAL,2011,DAL,DEN,24,175,102,31,338,443,460,82,147,84,314,-1
201011060DAL,2011,DAL,DEN,25,175,102,31,338,443,460,82,147,668,265,1
201011060DAL,2011,DAL,DEN,29,175,102,31,338,443,106,82,147,84,265,-1
201011060DAL,2011,DAL,DEN,33,175,293,31,375,443,106,82,84,265,655,1
201011060DAL,2011,DAL,DEN,36,174,175,293,31,375,106,82,84,314,655,-1
201011060DAL,2011,DAL,DEN,37,174,102,293,338,375,106,82,84,314,655,-1
201011060DAL,2011,DAL,DEN,39,174,102,293,338,375,106,147,84,314,655,-1
201011060DAL,2011,DAL,DEN,42,102,31,338,375,443,106,147,84,314,655,-1
201011060DAL,2011,DAL,DEN,44,175,102,31,338,375,106,147,84,314,655,1
201011060DAL,2011,DAL,DEN,45,175,102,31,338,375,106,82,147,84,655,-1
201011080CHI,2011,CHI,DEN,0,540,489,300,275,653,460,82,147,253,265,-1
201011080CHI,2011,CHI,DEN,6,540,489,300,275,653,106,460,82,147,253,-1
201011080CHI,2011,CHI,DEN,11,540,489,275,425,653,106,82,147,84,253,-1
201011080CHI,2011,CHI,DEN,12,540,489,275,707,425,106,82,84,253,655,-1
201011080CHI,2011,CHI,DEN,13,470,489,156,707,425,106,82,84,314,655,1
201011080CHI,2011,CHI,DEN,14,470,156,275,707,425,106,82,84,314,655,-1
201011080CHI,2011,CHI,DEN,16,470,156,275,707,425,106,460,84,314,655,-1
201011080CHI,2011,CHI,DEN,17,540,156,275,707,653,106,460,84,314,655,1
201011080CHI,2011,CHI,DEN,18,540,489,156,275,653,106,460,84,314,655,1
201011080CHI,2011,CHI,DEN,19,540,489,156,275,653,460,147,314,265,655,1
201011080CHI,2011,CHI,DEN,20,540,489,300,275,653,460,147,314,265,655,1
201011080CHI,2011,CHI,DEN,21,540,489,300,275,653,106,460,82,147,253,1
201011080CHI,2011,CHI,DEN,25,540,489,300,275,653,460,82,147,253,265,1
201011080CHI,2011,CHI,DEN,31,540,489,300,275,653,106,460,82,147,253,-1
201011080CHI,2011,CHI,DEN,33,540,489,300,275,653,106,82,147,84,253,-1
201011080CHI,2011,CHI,DEN,34,540,489,275,425,653,106,82,147,84,253,-1
201011080CHI,2011,CHI,DEN,36,540,489,275,707,425,106,82,147,84,314,-1
201011080CHI,2011,CHI,DEN,37,470,156,275,707,425,106,82,84,314,655,-1
201011080CHI,2011,CHI,DEN,39,470,156,275,707,425,106,460,84,314,655,-1
201011080CHI,2011,CHI,DEN,41,540,156,707,425,653,106,460,84,314,655,-1
201011080CHI,2011,CHI,DEN,42,540,489,156,425,653,106,460,84,314,655,1
201011080CHI,2011,CHI,DEN,43,540,489,156,425,653,106,460,147,314,655,-1
201011080CHI,2011,CHI,DEN,45,540,489,300,156,275,106,460,82,147,655,1
201011080CHI,2011,CHI,DEN,46,540,489,300,156,275,460,82,147,314,655,-1
201011090IND,2011,IND,DEN,0,96,605,493,328,578,460,82,147,253,265,1
201011090IND,2011,IND,DEN,7,539,96,605,493,578,460,82,147,253,265,1
201011090IND,2011,IND,DEN,8,539,605,704,578,657,106,82,147,668,84,1
201011090IND,2011,IND,DEN,12,539,605,704,578,657,106,82,668,84,655,1
201011090IND,2011,IND,DEN,13,539,96,493,416,657,106,668,84,314,655,-1
201011090IND,2011,IND,DEN,14,539,96,578,416,657,106,668,84,314,655,1
201011090IND,2011,IND,DEN,16,539,328,578,416,657,106,668,84,314,655,-1
201011090IND,2011,IND,DEN,17,539,328,578,416,657,106,668,84,253,655,-1
201011090IND,2011,IND,DEN,18,96,328,578,416,657,106,82,147,253,655,-1
201011090IND,2011,IND,DEN,21,96,605,493,328,657,106,82,147,314,655,1
201011090IND,2011,IND,DEN,22,539,63,605,493,657,106,460,82,147,314,-1
201011090IND,2011,IND,DEN,23,539,63,605,493,657,460,82,147,314,265,-1
201011090IND,2011,IND,DEN,25,96,605,493,328,578,460,82,147,253,265,1
201011090IND,2011,IND,DEN,29,96,605,493,328,578,460,82,147,668,253,1
201011090IND,2011,IND,DEN,31,539,493,328,416,657,106,460,82,147,668,-1
201011090IND,2011,IND,DEN,32,539,493,328,416,657,106,82,668,84,655,1
201011090IND,2011,IND,DEN,35,539,493,328,416,657,106,460,668,84,655,1
201011090IND,2011,IND,DEN,37,539,96,266,416,657,460,668,84,265,655,-1
201011090IND,2011,IND,DEN,38,539,96,266,416,657,460,84,348,265,655,-1
201011090IND,2011,IND,DEN,39,539,96,493,266,416,460,84,348,265,655,-1
201011090IND,2011,IND,DEN,41,96,605,493,704,266,460,84,314,348,655,-1
201011090IND,2011,IND,DEN,42,539,605,493,704,266,460,84,314,348,655,1
201011090IND,2011,IND,DEN,44,539,605,704,266,657,460,84,314,348,655,1
201011090IND,2011,IND,DEN,46,539,605,704,266,657,460,668,314,348,655,-1
201011110DEN,2011,DEN,LAL,0,460,82,147,253,265,21,114,1,244,245,1
201011110DEN,2011,DEN,LAL,9,106,460,82,147,253,21,114,1,244,245,-1
201011110DEN,2011,DEN,LAL,10,106,460,82,147,84,235,244,245,410,385,1
201011110DEN,2011,DEN,LAL,13,106,460,668,84,655,114,235,245,410,385,-1
201011110DEN,2011,DEN,LAL,16,106,82,668,84,655,681,235,244,410,385,1
201011110DEN,2011,DEN,LAL,17,82,668,84,253,655,681,235,244,410,385,1
201011110DEN,2011,DEN,LAL,18,82,668,84,253,655,681,114,244,410,385,1
201011110DEN,2011,DEN,LAL,19,82,668,84,253,655,21,114,1,244,245,-1
201011110DEN,2011,DEN,LAL,20,106,460,82,147,253,21,114,1,244,245,-1
201011110DEN,2011,DEN,LAL,24,106,460,82,147,265,21,681,114,1,244,-1
201011110DEN,2011,DEN,LAL,25,460,82,147,253,265,21,114,1,244,245,1
201011110DEN,2011,DEN,LAL,30,82,147,84,253,265,21,114,1,244,245,-1
201011110DEN,2011,DEN,LAL,31,106,82,147,84,253,21,114,1,244,245,1
201011110DEN,2011,DEN,LAL,34,106,82,147,668,84,21,114,1,244,245,1
201011110DEN,2011,DEN,LAL,35,106,82,147,668,84,114,244,245,410,385,-1
201011110DEN,2011,DEN,LAL,36,106,82,668,84,655,114,244,245,410,385,-1
201011110DEN,2011,DEN,LAL,37,106,82,668,84,655,235,244,245,410,385,1
201011110DEN,2011,DEN,LAL,39,106,460,668,84,655,235,244,245,410,385,1
201011110DEN,2011,DEN,LAL,40,106,460,668,84,655,114,235,245,410,385,-1
201011110DEN,2011,DEN,LAL,43,460,82,84,253,655,21,114,244,245,410,1
201011110DEN,2011,DEN,LAL,45,460,82,147,253,655,21,114,244,245,410,-1
201011150PHO,2011,PHO,DEN,0,71,200,264,23,423,460,82,147,253,265,-1
201011150PHO,2011,PHO,DEN,5,71,200,264,23,423,106,460,82,147,265,-1
201011150PHO,2011,PHO,DEN,9,71,108,469,135,423,106,460,82,147,668,-1
201011150PHO,2011,PHO,DEN,12,603,542,108,469,135,106,82,147,668,655,-1
201011150PHO,2011,PHO,DEN,16,71,542,108,469,135,106,460,668,253,655,-1
201011150PHO,2011,PHO,DEN,18,71,200,264,23,423,106,460,668,253,655,-1
201011150PHO,2011,PHO,DEN,22,71,200,264,23,423,106,460,82,668,655,1
201011150PHO,2011,PHO,DEN,24,71,200,264,23,423,460,82,147,265,655,1
201011150PHO,2011,PHO,DEN,25,71,200,264,23,423,460,82,147,253,265,1
201011150PHO,2011,PHO,DEN,31,71,200,264,23,423,106,460,82,147,253,1
201011150PHO,2011,PHO,DEN,32,71,200,108,23,423,106,460,82,147,253,1
201011150PHO,2011,PHO,DEN,33,71,108,23,135,423,106,82,668,253,655,-1
201011150PHO,2011,PHO,DEN,34,71,108,23,135,423,106,460,82,668,655,1
201011150PHO,2011,PHO,DEN,35,108,469,23,135,423,106,460,82,668,655,-1
201011150PHO,2011,PHO,DEN,36,542,108,264,469,135,106,460,82,668,655,1
201011150PHO,2011,PHO,DEN,39,71,542,108,264,135,106,460,668,253,655,1
201011150PHO,2011,PHO,DEN,42,71,542,108,264,135,106,460,147,253,655,-1
201011150PHO,2011,PHO,DEN,43,71,108,264,135,423,460,82,147,253,655,1
201011150PHO,2011,PHO,DEN,45,71,200,108,264,423,106,460,82,147,253,-1
201011160DEN,2011,DEN,NYK,0,460,82,147,253,265,6,556,666,366,709,1
201011160DEN,2011,DEN,NYK,6,106,460,82,147,253,6,556,666,366,268,-1
201011160DEN,2011,DEN,NYK,7,106,460,82,147,253,666,366,268,648,527,-1
201011160DEN,2011,DEN,NYK,9,106,82,147,668,253,666,366,268,648,527,-1
201011160DEN,2011,DEN,NYK,10,106,82,147,668,265,549,666,366,648,527,1
201011160DEN,2011,DEN,NYK,13,106,460,668,265,655,6,549,434,648,527,1
201011160DEN,2011,DEN,NYK,16,106,460,668,265,655,6,556,434,648,527,1
201011160DEN,2011,DEN,NYK,17,460,668,253,265,655,6,556,434,648,527,1
201011160DEN,2011,DEN,NYK,19,460,668,253,265,655,556,666,366,268,527,-1
201011160DEN,2011,DEN,NYK,20,460,82,668,265,655,556,666,366,268,527,-1
201011160DEN,2011,DEN,NYK,21,460,82,147,265,655,556,666,366,709,527,-1
201011160DEN,2011,DEN,NYK,23,460,82,147,265,655,556,570,666,366,709,1
201011160DEN,2011,DEN,NYK,24,460,82,147,84,655,556,570,666,366,648,-1
201011160DEN,2011,DEN,NYK,25,460,82,147,253,265,6,556,666,366,709,1
201011160DEN,2011,DEN,NYK,30,460,82,147,253,265,6,556,666,366,268,-1
201011160DEN,2011,DEN,NYK,31,460,82,147,253,265,6,556,366,268,527,-1
201011160DEN,2011,DEN,NYK,33,106,82,147,668,253,6,366,268,648,527,1
201011160DEN,2011,DEN,NYK,34,106,82,147,668,265,6,366,268,648,527,-1
201011160DEN,2011,DEN,NYK,35,106,82,147,668,265,6,570,666,648,527,1
201011160DEN,2011,DEN,NYK,37,106,82,668,265,655,549,570,666,648,527,-1
201011160DEN,2011,DEN,NYK,38,106,82,668,265,655,556,570,666,366,527,-1
201011160DEN,2011,DEN,NYK,39,106,460,668,265,655,556,570,666,366,527,-1
201011160DEN,2011,DEN,NYK,41,106,460,668,265,655,6,556,570,666,366,-1
201011160DEN,2011,DEN,NYK,42,106,460,668,253,655,6,556,570,666,366,-1
201011160DEN,2011,DEN,NYK,43,460,82,668,253,655,6,556,666,366,527,-1
201011160DEN,2011,DEN,NYK,44,460,82,147,253,655,6,556,666,366,527,-1
201011180POR,2011,POR,DEN,0,101,230,270,576,658,460,82,147,253,265,1
201011180POR,2011,POR,DEN,8,101,230,270,576,658,106,460,82,147,253,-1
201011180POR,2011,POR,DEN,10,101,607,230,576,585,106,82,147,668,253,-1
201011180POR,2011,POR,DEN,11,662,607,230,576,585,106,82,147,668,253,-1
201011180POR,2011,POR,DEN,12,662,607,230,576,585,106,82,668,265,655,1
201011180POR,2011,POR,DEN,13,662,607,230,585,658,106,82,668,265,655,1
201011180POR,2011,POR,DEN,17,101,607,270,585,658,106,460,668,253,655,1
201011180POR,2011,POR,DEN,18,101,607,270,576,658,106,460,668,253,655,1
201011180POR,2011,POR,DEN,19,101,607,270,576,658,106,460,147,253,655,-1
201011180POR,2011,POR,DEN,21,101,230,270,576,658,106,460,82,147,253,-1
201011180POR,2011,POR,DEN,22,101,607,230,576,658,106,460,82,147,253,1
201011180POR,2011,POR,DEN,24,101,607,230,576,658,460,82,147,253,265,-1
201011180POR,2011,POR,DEN,25,101,230,270,576,658,460,82,147,253,265,1
201011180POR,2011,POR,DEN,31,101,230,270,576,658,106,460,82,147,253,1
201011180POR,2011,POR,DEN,34,101,607,230,585,658,106,460,82,147,253,-1
201011180POR,2011,POR,DEN,35,101,607,230,585,658,106,460,147,668,253,-1
201011180POR,2011,POR,DEN,36,101,607,230,585,658,106,147,668,253,655,-1
201011180POR,2011,POR,DEN,37,101,607,270,585,658,106,147,668,253,655,-1
201011180POR,2011,POR,DEN,38,101,607,270,585,658,106,82,147,668,655,1
201011180POR,2011,POR,DEN,39,101,230,270,576,585,106,460,82,668,655,1
201011180POR,2011,POR,DEN,40,101,230,270,576,585,106,460,668,253,655,1
201011180POR,2011,POR,DEN,43,101,230,270,585,658,106,460,147,253,655,1
201011180POR,2011,POR,DEN,44,101,230,270,576,658,460,82,147,253,655,-1
201011180POR,2011,POR,DEN,45,101,230,270,576,658,106,460,82,147,253,-1
201011180POR,2011,POR,DEN,46,101,230,270,576,658,106,460,147,253,655,-1
201011200DEN,2011,DEN,NJN,0,460,82,147,253,265,550,537,50,271,379,-1
201011200DEN,2011,DEN,NJN,7,460,82,147,253,265,550,537,678,50,379,-1
201011200DEN,2011,DEN,NJN,9,106,82,147,84,253,550,537,678,50,379,1
201011200DEN,2011,DEN,NJN,10,106,82,84,253,655,550,537,678,4,329,-1
201011200DEN,2011,DEN,NJN,13,106,82,84,314,655,678,90,4,329,379,1
201011200DEN,2011,DEN,NJN,16,106,668,84,314,655,678,90,4,640,379,1
201011200DEN,2011,DEN,NJN,19,106,668,84,314,655,537,50,271,640,379,-1
201011200DEN,2011,DEN,NJN,20,147,668,314,253,655,550,537,50,271,379,-1
201011200DEN,2011,DEN,NJN,21,460,147,314,253,655,550,537,50,271,379,-1
201011200DEN,2011,DEN,NJN,22,460,82,147,253,655,550,537,50,271,379,1
201011200DEN,2011,DEN,NJN,23,460,82,147,253,655,537,50,4,271,379,-1
201011200DEN,2011,DEN,NJN,24,460,82,147,84,253,537,50,4,271,379,-1
201011200DEN,2011,DEN,NJN,25,460,82,147,253,265,550,537,50,271,379,1
201011200DEN,2011,DEN,NJN,28,460,82,147,253,265,550,537,678,4,379,-1
201011200DEN,2011,DEN,NJN,33,106,460,82,147,253,678,90,4,640,379,-1
201011200DEN,2011,DEN,NJN,34,106,147,668,84,314,678,90,4,640,379,1
201011200DEN,2011,DEN,NJN,37,106,668,84,314,655,678,50,90,4,379,1
201011200DEN,2011,DEN,NJN,38,106,668,84,314,655,550,537,50,271,379,-1
201011200DEN,2011,DEN,NJN,41,106,82,84,314,655,550,537,678,50,379,-1
201011200DEN,2011,DEN,NJN,42,106,82,147,314,655,550,537,678,50,329,1
201011200DEN,2011,DEN,NJN,43,106,460,82,147,253,550,537,678,50,379,-1
201011200DEN,2011,DEN,NJN,45,106,460,82,147,253,550,537,50,4,379,-1
201011220GSW,2011,GSW,DEN,0,22,182,45,346,649,460,82,253,265,655,1
201011220GSW,2011,GSW,DEN,6,22,45,346,643,649,460,82,253,265,655,-1
201011220GSW,2011,GSW,DEN,7,22,45,346,643,649,460,82,534,265,655,-1
201011220GSW,2011,GSW,DEN,9,22,45,346,643,649,106,82,534,84,655,-1
201011220GSW,2011,GSW,DEN,11,182,45,697,346,643,106,82,534,84,655,-1
201011220GSW,2011,GSW,DEN,13,182,45,697,346,643,106,170,668,84,253,-1
201011220GSW,2011,GSW,DEN,15,182,697,643,263,649,106,170,668,84,253,-1
201011220GSW,2011,GSW,DEN,17,182,697,643,263,649,106,170,460,84,253,-1
201011220GSW,2011,GSW,DEN,19,182,346,643,263,649,106,170,460,84,253,-1
201011220GSW,2011,GSW,DEN,20,182,346,643,263,649,106,170,460,82,534,-1
201011220GSW,2011,GSW,DEN,22,663,346,643,263,649,106,170,460,82,534,1
201011220GSW,2011,GSW,DEN,23,45,663,346,263,649,106,460,82,534,655,1
201011220GSW,2011,GSW,DEN,25,22,182,45,346,649,460,82,253,265,655,1
201011220GSW,2011,GSW,DEN,29,22,182,346,263,649,460,82,253,265,655,-1
201011220GSW,2011,GSW,DEN,30,22,182,346,263,649,106,460,82,253,655,-1
201011220GSW,2011,GSW,DEN,32,22,346,643,263,649,106,460,82,253,655,-1
201011220GSW,2011,GSW,DEN,35,22,346,643,263,649,106,82,534,84,655,-1
201011220GSW,2011,GSW,DEN,37,22,697,643,263,649,106,170,460,534,84,-1
201011220GSW,2011,GSW,DEN,38,182,697,643,263,649,106,170,460,534,84,-1
201011220GSW,2011,GSW,DEN,39,182,45,697,643,649,106,170,460,534,84,1
201011220GSW,2011,GSW,DEN,40,182,45,697,346,643,106,170,460,534,84,1
201011220GSW,2011,GSW,DEN,41,182,45,697,346,643,106,170,460,82,534,-1
201011220GSW,2011,GSW,DEN,42,182,45,697,346,643,106,460,82,253,655,-1
201011220GSW,2011,GSW,DEN,44,22,182,45,346,649,106,460,82,253,655,-1
201011260DEN,2011,DEN,CHI,0,460,82,253,265,655,470,489,300,275,653,1
201011260DEN,2011,DEN,CHI,7,460,82,253,265,655,470,489,300,275,707,-1
201011260DEN,2011,DEN,CHI,8,106,460,82,253,655,470,489,300,275,707,-1
201011260DEN,2011,DEN,CHI,9,106,460,82,534,655,470,489,300,275,707,-1
